,var,AUC_loss
749,DPC_YD.m1,0
750,DPC_YE.m1,0
751,DPC_YF.m1,0
752,DPC_YG.m1,0
754,DPC_YI.m1,0
756,DPC_YL.m1,0
757,DPC_YM.m1,0
763,DPC_YT.m1,0
765,DPC_YW.m1,0
766,DPC_YY.m1,0
810,CTDD_hydrophobicity_PRAM900101.1.residue100.m1,0
830,CTDD_hydrophobicity_ARGP820101.2.residue100.m1,0
870,CTDD_hydrophobicity_CASG920101.1.residue100.m1,0
885,CTDD_hydrophobicity_ENGD860101.1.residue100.m1,0
900,CTDD_hydrophobicity_FASG890101.1.residue100.m1,0
931,CTDD_polarity.2.residue0.m1,0
940,CTDD_polarity.3.residue100.m1,0
955,CTDD_polarizability.3.residue100.m1,0
960,CTDD_charge.1.residue100.m1,0
975,CTDD_secondarystruct.1.residue100.m1,0
995,CTDD_solventaccess.2.residue100.m1,0
225,CTriad_g5.g5.g1.m1,-1.20E-08
319,CTriad_g7.g4.g4.m1,-1.20E-08
579,DPC_MP.m1,-5.03E-07
544,DPC_KV.m1,-6.42E-07
753,DPC_YH.m1,-6.42E-07
76,CTriad_g2.g4.g6.m1,-1.02E-06
669,DPC_SD.m1,-1.28E-06
72,CTriad_g2.g4.g2.m1,-1.30E-06
503,DPC_HT.m1,-1.30E-06
296,CTriad_g7.g1.g2.m1,-1.31E-06
901,CTDD_hydrophobicity_FASG890101.2.residue0.m1,-1.78E-06
614,DPC_PI.m1,-1.84E-06
207,CTriad_g5.g2.g4.m1,-1.85E-06
141,CTriad_g3.g7.g1.m1,-2.94E-06
186,CTriad_g4.g6.g4.m1,-3.16E-06
559,DPC_LP.m1,-3.85E-06
599,DPC_NP.m1,-3.87E-06
925,CTDD_normwaalsvolume.3.residue100.m1,-4.68E-06
435,DPC_EK.m1,-4.71E-06
522,DPC_IS.m1,-5.02E-06
258,CTriad_g6.g2.g6.m1,-5.21E-06
930,CTDD_polarity.1.residue100.m1,-5.21E-06
13,CTriad_g1.g2.g6.m1,-6.06E-06
910,CTDD_hydrophobicity_FASG890101.3.residue100.m1,-6.27E-06
128,CTriad_g3.g5.g2.m1,-6.52E-06
700,DPC_TQ.m1,-6.68E-06
213,CTriad_g5.g3.g3.m1,-7.41E-06
7,CTriad_g1.g1.g7.m1,-7.54E-06
825,CTDD_hydrophobicity_ARGP820101.1.residue100.m1,-7.65E-06
249,CTriad_g6.g1.g4.m1,-8.38E-06
574,DPC_MI.m1,-8.74E-06
143,CTriad_g3.g7.g3.m1,-8.90E-06
604,DPC_NV.m1,-9.54E-06
116,CTriad_g3.g3.g4.m1,-9.83E-06
678,DPC_SN.m1,-1.01E-05
806,CTDD_hydrophobicity_PRAM900101.1.residue0.m1,-1.16E-05
11,CTriad_g1.g2.g4.m1,-1.16E-05
468,DPC_GC.m1,-1.18E-05
45,CTriad_g1.g7.g3.m1,-1.37E-05
80,CTriad_g2.g5.g3.m1,-1.43E-05
895,CTDD_hydrophobicity_ENGD860101.3.residue100.m1,-1.43E-05
721,DPC_VR.m1,-1.49E-05
946,CTDD_polarizability.2.residue0.m1,-1.55E-05
891,CTDD_hydrophobicity_ENGD860101.3.residue0.m1,-1.59E-05
521,DPC_IR.m1,-1.61E-05
632,DPC_QG.m1,-1.65E-05
137,CTriad_g3.g6.g4.m1,-1.65E-05
866,CTDD_hydrophobicity_CASG920101.1.residue0.m1,-1.69E-05
109,CTriad_g3.g2.g4.m1,-1.70E-05
261,CTriad_g6.g3.g2.m1,-1.73E-05
951,CTDD_polarizability.3.residue0.m1,-1.82E-05
462,DPC_FS.m1,-1.90E-05
572,DPC_MG.m1,-1.95E-05
831,CTDD_hydrophobicity_ARGP820101.3.residue0.m1,-2.09E-05
621,DPC_PR.m1,-2.12E-05
414,DPC_DI.m1,-2.13E-05
650,DPC_RE.m1,-2.14E-05
915,CTDD_normwaalsvolume.1.residue100.m1,-2.20E-05
986,CTDD_solventaccess.1.residue0.m1,-2.23E-05
136,CTriad_g3.g6.g3.m1,-2.38E-05
339,CTriad_g7.g7.g3.m1,-2.42E-05
208,CTriad_g5.g2.g5.m1,-2.43E-05
78,CTriad_g2.g5.g1.m1,-2.43E-05
759,DPC_YP.m1,-2.50E-05
199,CTriad_g5.g1.g3.m1,-2.51E-05
950,CTDD_polarizability.2.residue100.m1,-2.75E-05
985,CTDD_secondarystruct.3.residue100.m1,-2.78E-05
990,CTDD_solventaccess.1.residue100.m1,-2.85E-05
333,CTriad_g7.g6.g4.m1,-2.90E-05
921,CTDD_normwaalsvolume.3.residue0.m1,-2.92E-05
956,CTDD_charge.1.residue0.m1,-2.95E-05
533,DPC_KH.m1,-2.99E-05
103,CTriad_g3.g1.g5.m1,-3.00E-05
691,DPC_TF.m1,-3.11E-05
477,DPC_GM.m1,-3.12E-05
911,CTDD_normwaalsvolume.1.residue0.m1,-3.13E-05
660,DPC_RQ.m1,-3.19E-05
461,DPC_FR.m1,-3.24E-05
177,CTriad_g4.g5.g2.m1,-3.28E-05
764,DPC_YV.m1,-3.30E-05
88,CTriad_g2.g6.g4.m1,-3.38E-05
581,DPC_MR.m1,-3.39E-05
21,CTriad_g1.g3.g7.m1,-3.48E-05
845,CTDD_hydrophobicity_ZIMJ680101.2.residue100.m1,-3.60E-05
880,CTDD_hydrophobicity_CASG920101.3.residue100.m1,-3.62E-05
334,CTriad_g7.g6.g5.m1,-3.72E-05
856,CTDD_hydrophobicity_PONP930101.2.residue0.m1,-3.89E-05
657,DPC_RM.m1,-3.98E-05
991,CTDD_solventaccess.2.residue0.m1,-4.11E-05
471,DPC_GF.m1,-4.15E-05
920,CTDD_normwaalsvolume.2.residue100.m1,-4.16E-05
582,DPC_MS.m1,-4.20E-05
370,DPC_AE.m1,-4.25E-05
890,CTDD_hydrophobicity_ENGD860101.2.residue100.m1,-4.36E-05
159,CTriad_g4.g2.g5.m1,-4.38E-05
134,CTriad_g3.g6.g1.m1,-4.44E-05
534,DPC_KI.m1,-4.45E-05
905,CTDD_hydrophobicity_FASG890101.2.residue100.m1,-4.54E-05
668,DPC_SC.m1,-4.56E-05
549,DPC_LD.m1,-4.59E-05
219,CTriad_g5.g4.g2.m1,-4.67E-05
14,CTriad_g1.g2.g7.m1,-4.84E-05
209,CTriad_g5.g2.g6.m1,-5.12E-05
837,CTDD_hydrophobicity_ZIMJ680101.1.residue25.m1,-5.16E-05
476,DPC_GL.m1,-5.37E-05
214,CTriad_g5.g3.g4.m1,-5.41E-05
635,DPC_QK.m1,-5.43E-05
590,DPC_NE.m1,-5.66E-05
227,CTriad_g5.g5.g3.m1,-5.97E-05
786,CTDC_hydrophobicity_FASG890101.G2.m1,-6.13E-05
125,CTriad_g3.g4.g6.m1,-6.18E-05
418,DPC_DN.m1,-6.30E-05
836,CTDD_hydrophobicity_ZIMJ680101.1.residue0.m1,-6.34E-05
483,DPC_GT.m1,-6.49E-05
64,CTriad_g2.g3.g1.m1,-6.67E-05
967,CTDD_charge.3.residue25.m1,-6.76E-05
969,CTDD_charge.3.residue75.m1,-6.79E-05
82,CTriad_g2.g5.g5.m1,-6.86E-05
380,DPC_AQ.m1,-6.89E-05
368,DPC_AC.m1,-6.92E-05
62,CTriad_g2.g2.g6.m1,-7.03E-05
971,CTDD_secondarystruct.1.residue0.m1,-7.61E-05
530,DPC_KE.m1,-7.89E-05
269,CTriad_g6.g4.g3.m1,-8.27E-05
782,CTDC_hydrophobicity_ENGD860101.G1.m1,-8.46E-05
968,CTDD_charge.3.residue50.m1,-8.54E-05
104,CTriad_g3.g1.g6.m1,-8.68E-05
871,CTDD_hydrophobicity_CASG920101.2.residue0.m1,-8.73E-05
173,CTriad_g4.g4.g5.m1,-8.74E-05
130,CTriad_g3.g5.g4.m1,-8.82E-05
846,CTDD_hydrophobicity_ZIMJ680101.3.residue0.m1,-8.86E-05
715,DPC_VK.m1,-9.05E-05
841,CTDD_hydrophobicity_ZIMJ680101.2.residue0.m1,-9.05E-05
673,DPC_SH.m1,-9.06E-05
220,CTriad_g5.g4.g3.m1,-9.34E-05
595,DPC_NK.m1,-9.38E-05
23,CTriad_g1.g4.g2.m1,-9.43E-05
447,DPC_FA.m1,-9.70E-05
118,CTriad_g3.g3.g6.m1,-9.93E-05
633,DPC_QH.m1,-0.000101811
198,CTriad_g5.g1.g2.m1,-0.000103335
274,CTriad_g6.g5.g1.m1,-0.000104192
862,CTDD_hydrophobicity_PONP930101.3.residue25.m1,-0.000106893
55,CTriad_g2.g1.g6.m1,-0.000110007
683,DPC_ST.m1,-0.00011393
226,CTriad_g5.g5.g2.m1,-0.00011394
237,CTriad_g5.g6.g6.m1,-0.000114341
463,DPC_FT.m1,-0.000114531
693,DPC_TH.m1,-0.000114554
223,CTriad_g5.g4.g6.m1,-0.000118893
149,CTriad_g4.g1.g2.m1,-0.000119662
437,DPC_EM.m1,-0.000120056
936,CTDD_polarity.3.residue0.m1,-0.000124111
87,CTriad_g2.g6.g3.m1,-0.000126254
778,CTDC_hydrophobicity_PONP930101.G3.m1,-0.000127958
719,DPC_VP.m1,-0.000132694
416,DPC_DL.m1,-0.000135597
659,DPC_RP.m1,-0.000140279
92,CTriad_g2.g7.g1.m1,-0.000142484
164,CTriad_g4.g3.g3.m1,-0.00014298
81,CTriad_g2.g5.g4.m1,-0.000148731
945,CTDD_polarizability.1.residue100.m1,-0.000149517
840,CTDD_hydrophobicity_ZIMJ680101.1.residue100.m1,-0.000151047
499,DPC_HP.m1,-0.000157097
927,CTDD_polarity.1.residue25.m1,-0.000157939
218,CTriad_g5.g4.g1.m1,-0.000159368
652,DPC_RG.m1,-0.000161855
34,CTriad_g1.g5.g6.m1,-0.000162815
138,CTriad_g3.g6.g5.m1,-0.000166843
162,CTriad_g4.g3.g1.m1,-0.000167016
24,CTriad_g1.g4.g3.m1,-0.000169478
566,DPC_LY.m1,-0.000171882
371,DPC_AF.m1,-0.000173845
886,CTDD_hydrophobicity_ENGD860101.2.residue0.m1,-0.00017456
407,DPC_DA.m1,-0.000174592
682,DPC_SS.m1,-0.000174783
601,DPC_NR.m1,-0.000176365
662,DPC_RS.m1,-0.000176892
8,CTriad_g1.g2.g1.m1,-0.000179682
714,DPC_VI.m1,-0.000180156
708,DPC_VC.m1,-0.000181331
433,DPC_EH.m1,-0.000186929
712,DPC_VG.m1,-0.00018867
178,CTriad_g4.g5.g3.m1,-0.000190857
480,DPC_GQ.m1,-0.0001916
736,DPC_WL.m1,-0.000192331
495,DPC_HK.m1,-0.000193536
15,CTriad_g1.g3.g1.m1,-0.00019489
1009,CTDT_hydrophobicity_ZIMJ680101.Tr2332.m1,-0.000199791
167,CTriad_g4.g3.g6.m1,-0.000203318
205,CTriad_g5.g2.g2.m1,-0.000205865
479,DPC_GP.m1,-0.000208562
687,DPC_TA.m1,-0.000216211
970,CTDD_charge.3.residue100.m1,-0.000220149
797,CTDC_charge.G1.m1,-0.000221086
251,CTriad_g6.g1.g6.m1,-0.000224733
843,CTDD_hydrophobicity_ZIMJ680101.2.residue50.m1,-0.000228269
113,CTriad_g3.g3.g1.m1,-0.000230593
510,DPC_IE.m1,-0.0002325
122,CTriad_g3.g4.g3.m1,-0.000237119
74,CTriad_g2.g4.g4.m1,-0.000238565
583,DPC_MT.m1,-0.000239302
710,DPC_VE.m1,-0.000244882
508,DPC_IC.m1,-0.000254306
734,DPC_WI.m1,-0.000254931
234,CTriad_g5.g6.g3.m1,-0.000257897
644,DPC_QV.m1,-0.000262222
526,DPC_IY.m1,-0.000263587
73,CTriad_g2.g4.g3.m1,-0.000265671
636,DPC_QL.m1,-0.000267173
453,DPC_FH.m1,-0.000267331
560,DPC_LQ.m1,-0.0002846
20,CTriad_g1.g3.g6.m1,-0.000290348
247,CTriad_g6.g1.g2.m1,-0.000292297
670,DPC_SE.m1,-0.000294395
790,CTDC_normwaalsvolume.G3.m1,-0.000297589
386,DPC_AY.m1,-0.000298713
271,CTriad_g6.g4.g5.m1,-0.000315614
661,DPC_RR.m1,-0.00031816
1032,CTDT_charge.Tr1331.m1,-0.000321493
202,CTriad_g5.g1.g6.m1,-0.000321674
663,DPC_RT.m1,-0.000324601
643,DPC_QT.m1,-0.00032581
120,CTriad_g3.g4.g1.m1,-0.000340233
770,CTDC_hydrophobicity_ARGP820101.G1.m1,-0.000340419
1034,CTDT_secondarystruct.Tr1221.m1,-0.000342556
507,DPC_IA.m1,-0.00034801
958,CTDD_charge.1.residue50.m1,-0.000349141
233,CTriad_g5.g6.g2.m1,-0.000352765
689,DPC_TD.m1,-0.000356959
694,DPC_TI.m1,-0.000372425
424,DPC_DV.m1,-0.000375728
537,DPC_KM.m1,-0.00038162
58,CTriad_g2.g2.g2.m1,-0.000384306
16,CTriad_g1.g3.g2.m1,-0.000385929
865,CTDD_hydrophobicity_PONP930101.3.residue100.m1,-0.000387516
432,DPC_EG.m1,-0.000389364
854,CTDD_hydrophobicity_PONP930101.1.residue75.m1,-0.000390061
31,CTriad_g1.g5.g3.m1,-0.00039673
83,CTriad_g2.g5.g6.m1,-0.000397104
818,CTDD_hydrophobicity_PRAM900101.3.residue50.m1,-0.000404227
180,CTriad_g4.g5.g5.m1,-0.000404435
934,CTDD_polarity.2.residue75.m1,-0.000409934
50,CTriad_g2.g1.g1.m1,-0.000411072
429,DPC_ED.m1,-0.000422371
567,DPC_MA.m1,-0.000429859
603,DPC_NT.m1,-0.000438501
123,CTriad_g3.g4.g4.m1,-0.000445875
19,CTriad_g1.g3.g5.m1,-0.000463844
527,DPC_KA.m1,-0.000464679
422,DPC_DS.m1,-0.000470551
369,DPC_AD.m1,-0.000472437
875,CTDD_hydrophobicity_CASG920101.2.residue100.m1,-0.000481494
1033,CTDT_charge.Tr2332.m1,-0.000488093
536,DPC_KL.m1,-0.000489284
704,DPC_TV.m1,-0.000490132
158,CTriad_g4.g2.g4.m1,-0.000492669
114,CTriad_g3.g3.g2.m1,-0.00050121
550,DPC_LE.m1,-0.000504451
706,DPC_TY.m1,-0.000513043
487,DPC_HA.m1,-0.000513647
384,DPC_AV.m1,-0.000533177
66,CTriad_g2.g3.g3.m1,-0.00056379
484,DPC_GV.m1,-0.000568489
179,CTriad_g4.g5.g4.m1,-0.000569399
564,DPC_LV.m1,-0.000584938
824,CTDD_hydrophobicity_ARGP820101.1.residue75.m1,-0.000588855
692,DPC_TG.m1,-0.000593897
157,CTriad_g4.g2.g3.m1,-0.000603536
512,DPC_IG.m1,-0.000619351
649,DPC_RD.m1,-0.000628586
771,CTDC_hydrophobicity_ARGP820101.G2.m1,-0.000642374
701,DPC_TR.m1,-0.000650802
638,DPC_QN.m1,-0.000673899
1,CTriad_g1.g1.g1.m1,-0.000680429
467,DPC_GA.m1,-0.000687431
67,CTriad_g2.g3.g4.m1,-0.000699671
107,CTriad_g3.g2.g2.m1,-0.000742469
10,CTriad_g1.g2.g3.m1,-0.000744508
37,CTriad_g1.g6.g2.m1,-0.00075633
197,CTriad_g5.g1.g1.m1,-0.000759924
602,DPC_NS.m1,-0.000774816
253,CTriad_g6.g2.g1.m1,-0.000775126
584,DPC_MV.m1,-0.00078071
1008,CTDT_hydrophobicity_ZIMJ680101.Tr1331.m1,-0.00078313
1036,CTDT_secondarystruct.Tr2332.m1,-0.000794489
542,DPC_KS.m1,-0.000816091
954,CTDD_polarizability.3.residue75.m1,-0.000822569
964,CTDD_charge.2.residue75.m1,-0.000835021
59,CTriad_g2.g2.g3.m1,-0.000839164
554,DPC_LI.m1,-0.000849403
775,CTDC_hydrophobicity_ZIMJ680101.G3.m1,-0.000850036
201,CTriad_g5.g1.g5.m1,-0.000858778
667,DPC_SA.m1,-0.000863185
1010,CTDT_hydrophobicity_PONP930101.Tr1221.m1,-0.000865442
415,DPC_DK.m1,-0.000870099
409,DPC_DD.m1,-0.000878491
51,CTriad_g2.g1.g2.m1,-0.000900466
165,CTriad_g4.g3.g4.m1,-0.000924024
235,CTriad_g5.g6.g4.m1,-0.00093206
944,CTDD_polarizability.1.residue75.m1,-0.000945652
587,DPC_NA.m1,-0.000947053
1018,CTDT_hydrophobicity_ENGD860101.Tr2332.m1,-0.001000147
784,CTDC_hydrophobicity_ENGD860101.G3.m1,-0.001006616
684,DPC_SV.m1,-0.001054772
647,DPC_RA.m1,-0.001057411
1017,CTDT_hydrophobicity_ENGD860101.Tr1331.m1,-0.001155665
939,CTDD_polarity.3.residue75.m1,-0.001213152
204,CTriad_g5.g2.g1.m1,-0.0012858
707,DPC_VA.m1,-0.001293008
4,CTriad_g1.g1.g4.m1,-0.001294588
282,CTriad_g6.g6.g2.m1,-0.001313867
1038,CTDT_solventaccess.Tr1331.m1,-0.001332746
444,DPC_EV.m1,-0.001386027
580,DPC_MQ.m1,-0.001398989
378,DPC_AN.m1,-0.001412021
535,DPC_KK.m1,-0.001422253
169,CTriad_g4.g4.g1.m1,-0.001423274
2,CTriad_g1.g1.g2.m1,-0.001428471
17,CTriad_g1.g3.g3.m1,-0.001437797
464,DPC_FV.m1,-0.001444813
776,CTDC_hydrophobicity_PONP930101.G1.m1,-0.001446262
421,DPC_DR.m1,-0.001515159
382,DPC_AS.m1,-0.001576238
780,CTDC_hydrophobicity_CASG920101.G2.m1,-0.001598527
1039,CTDT_solventaccess.Tr2332.m1,-0.001633725
723,DPC_VT.m1,-0.001644336
637,DPC_QM.m1,-0.001644718
108,CTriad_g3.g2.g3.m1,-0.001751484
1024,CTDT_normwaalsvolume.Tr2332.m1,-0.001764015
627,DPC_QA.m1,-0.001766256
1012,CTDT_hydrophobicity_PONP930101.Tr2332.m1,-0.001770706
600,DPC_NQ.m1,-0.001835859
454,DPC_FI.m1,-0.001903735
1005,CTDT_hydrophobicity_ARGP820101.Tr1331.m1,-0.001909539
1015,CTDT_hydrophobicity_CASG920101.Tr2332.m1,-0.001941907
1016,CTDT_hydrophobicity_ENGD860101.Tr1221.m1,-0.001942749
680,DPC_SQ.m1,-0.001971796
1028,CTDT_polarizability.Tr1221.m1,-0.001973177
1002,CTDT_hydrophobicity_PRAM900101.Tr1331.m1,-0.002087724
520,DPC_IQ.m1,-0.002090486
1030,CTDT_polarizability.Tr2332.m1,-0.002111222
383,DPC_AT.m1,-0.002266889
1021,CTDT_hydrophobicity_FASG890101.Tr2332.m1,-0.00232122
805,CTDC_solventaccess.G3.m1,-0.002336724
32,CTriad_g1.g5.g4.m1,-0.002337797
1013,CTDT_hydrophobicity_CASG920101.Tr1221.m1,-0.002341187
800,CTDC_secondarystruct.G1.m1,-0.002350763
1004,CTDT_hydrophobicity_ARGP820101.Tr1221.m1,-0.002426116
376,DPC_AL.m1,-0.002438775
1006,CTDT_hydrophobicity_ARGP820101.Tr2332.m1,-0.002443239
722,DPC_VS.m1,-0.002544421
1019,CTDT_hydrophobicity_FASG890101.Tr1221.m1,-0.002549042
1025,CTDT_polarity.Tr1221.m1,-0.002572883
803,CTDC_solventaccess.G1.m1,-0.002622518
1003,CTDT_hydrophobicity_PRAM900101.Tr2332.m1,-0.002640465
787,CTDC_hydrophobicity_FASG890101.G3.m1,-0.002713215
1035,CTDT_secondarystruct.Tr1331.m1,-0.002768066
676,DPC_SL.m1,-0.002813377
1026,CTDT_polarity.Tr1331.m1,-0.00283189
427,DPC_EA.m1,-0.002869049
53,CTriad_g2.g1.g4.m1,-0.002908101
779,CTDC_hydrophobicity_CASG920101.G1.m1,-0.003185281
1011,CTDT_hydrophobicity_PONP930101.Tr1331.m1,-0.003209547
1029,CTDT_polarizability.Tr1331.m1,-0.003326054
768,CTDC_hydrophobicity_PRAM900101.G2.m1,-0.003361061
1001,CTDT_hydrophobicity_PRAM900101.Tr1221.m1,-0.003410471
442,DPC_ES.m1,-0.003522091
366,PAAC_Xc2.lambda3.m1,-0.003534461
1027,CTDT_polarity.Tr2332.m1,-0.003538474
720,DPC_VQ.m1,-0.003551293
1037,CTDT_solventaccess.Tr1221.m1,-0.003569793
1020,CTDT_hydrophobicity_FASG890101.Tr1331.m1,-0.00377408
1022,CTDT_normwaalsvolume.Tr1221.m1,-0.004207406
1007,CTDT_hydrophobicity_ZIMJ680101.Tr1221.m1,-0.004231852
351,PAAC_Xc1.G.m1,-0.004250937
348,PAAC_Xc1.C.m1,-0.004548349
1014,CTDT_hydrophobicity_CASG920101.Tr1331.m1,-0.004753942
1023,CTDT_normwaalsvolume.Tr1331.m1,-0.004915274
350,PAAC_Xc1.E.m1,-0.005497536
362,PAAC_Xc1.Y.m1,-0.005511312
358,PAAC_Xc1.P.m1,-0.00629745
347,PAAC_Xc1.D.m1,-0.006484825
357,PAAC_Xc1.F.m1,-0.00775073
354,PAAC_Xc1.L.m1,-0.008829292
363,PAAC_Xc1.V.m1,-0.010206746
346,PAAC_Xc1.N.m1,-0.010217116
361,PAAC_Xc1.W.m1,-0.010386211
345,PAAC_Xc1.R.m1,-0.010414231
365,PAAC_Xc2.lambda2.m1,-0.010650397
356,PAAC_Xc1.M.m1,-0.011044374
353,PAAC_Xc1.I.m1,-0.011158735
359,PAAC_Xc1.S.m1,-0.011424939
349,PAAC_Xc1.Q.m1,-0.01255276
360,PAAC_Xc1.T.m1,-0.013491465
364,PAAC_Xc2.lambda1.m1,-0.014628488
355,PAAC_Xc1.K.m1,-0.015478545
344,PAAC_Xc1.A.m1,-0.015685283
