ASJ81923.2:1-716	ASJ81923.2:1-716
ASJ81923.2:1-716	AFK75132.1:1-716
AHN00245.1:1-659	AHN00245.1:1-659
AFY05959.1:1-716	AFY05959.1:1-716
AFY06015.1:1-716	AFY06015.1:1-716
AGB98030.1:1-716	AGB98030.1:1-716
AGG26632.1:1-716	AGG26632.1:1-716
ADI79228.1:1-723	ADI79228.1:1-723
ADI79228.1:1-723	ARX93105.1:1-714
ADI79228.1:1-723	AQW43736.1:1-665
ADI79228.1:1-723	AQW43794.1:1-655
ADI79228.1:1-723	AQW43874.1:1-661
ADI79228.1:1-723	AQW43907.1:1-664
ADI79228.1:1-723	ARG43043.1:1-469
ADI79228.1:1-723	ARG43091.1:1-464
ADI79228.1:1-723	APG38641.1:1-372
ADI79228.1:1-723	APG39148.1:1-257
ADI79228.1:1-723	ALH21399.1:1-642
ADI79228.1:1-723	AJJ96899.1:1-665
ADI79228.1:1-723	AKM13983.1:1-393
ADI79228.1:1-723	AKM14026.1:1-425
ADI79228.1:1-723	AKM14036.1:1-426
ADI79228.1:1-723	AKM14169.1:1-381
ADI79228.1:1-723	AIT93064.1:1-574
ADI79228.1:1-723	AIU47011.1:1-642
ADI79228.1:1-723	AHB73783.1:1-160
ADI79228.1:1-723	AHB73793.1:1-160
ADI79228.1:1-723	AHB73803.1:1-160
ADI79228.1:1-723	AHB73813.1:1-160
ADI79228.1:1-723	AHB73823.1:1-160
ADI79228.1:1-723	AHB73833.1:1-160
ADI79228.1:1-723	AHB73843.1:1-160
ADI79228.1:1-723	AHB73853.1:1-160
ADI79228.1:1-723	AHB73863.1:1-160
ADI79228.1:1-723	AHB73873.1:1-160
ADI79228.1:1-723	AHB73883.1:1-160
ADI79228.1:1-723	AHB73893.1:1-160
ADI79228.1:1-723	AHB73903.1:1-160
ADI79228.1:1-723	AHB73913.1:1-160
ADI79228.1:1-723	AHB73923.1:1-159
ADI79228.1:1-723	AHB73933.1:1-160
ADI79228.1:1-723	AHB73943.1:1-160
ADI79228.1:1-723	AHB73953.1:1-159
ADI79228.1:1-723	AHJ57950.1:1-715
ADI79228.1:1-723	AGK24050.1:1-190
ADI79228.1:1-723	AGK24060.1:1-190
ADI79228.1:1-723	AGK24079.1:1-190
ADI79228.1:1-723	AGK24089.1:1-190
ADI79228.1:1-723	AGK24099.1:1-190
ADI79228.1:1-723	AGK24109.1:1-190
ADI79228.1:1-723	AGK24119.1:1-189
ADI79228.1:1-723	AGK24137.1:1-589
ADI79228.1:1-723	AGK24156.1:1-190
ADI79228.1:1-723	AGL04108.1:1-190
ADI79228.1:1-723	AGL04118.1:1-190
ADI79228.1:1-723	AGL04128.1:1-190
ADI79228.1:1-723	AGL04138.1:1-190
ADI79228.1:1-723	AGL04166.1:1-190
ADI79228.1:1-723	AGL04184.1:1-190
ADI79228.1:1-723	AGL04203.1:1-190
ADI79228.1:1-723	AGL04213.1:1-190
ADI79228.1:1-723	AGL04232.1:1-190
ADI79228.1:1-723	AGL04259.1:1-190
ADI79228.1:1-723	AGL04269.1:1-190
ADI79228.1:1-723	AGL04279.1:1-190
ADI79228.1:1-723	AGL04289.1:1-190
ADI79228.1:1-723	AGL04299.1:1-190
ADI79228.1:1-723	AGS08827.1:1-629
ADI79228.1:1-723	AGW25736.1:1-642
ADI79228.1:1-723	AFE03183.1:1-629
ADI79228.1:1-723	AFT64426.1:1-354
ADI79228.1:1-723	AFT64436.1:1-354
ADI79228.1:1-723	AFT64446.1:1-354
