KU517786.1
KR699862.1
KR700809.1
KR699854.1
KR701075.1
KR701067.1
KR701083.1
KR699870.1
CY115945.1
CY115937.1
KR700665.1
CY115953.1
KR700713.1
CY115961.1
CY115969.1
KR700705.1
KR700769.1
CY115977.1
KR700681.1
KR701099.1
KR700689.1
JF290393.1
KR700673.1
KR700626.1
CY115985.1
CY115993.1
CY115998.1
CY116006.1
CY116014.1
CY116022.1
CY116030.1
CY116038.1
CY116046.1
CY116060.1
CY116068.1
CY116076.1
KR700642.1
CY116084.1
CY116092.1
KR700753.1
CY116105.1
KR700618.1
CY116113.1
KR700407.1
CY116121.1
CY116129.1
CY116137.1
CY116145.1
CY116153.1
CY116161.1
KR700455.1
CY116169.1
CY116177.1
CY116185.1
CY116192.1
CY116200.1
CY116208.1
KR700603.1
CY116216.1
KR701356.1
CY116224.1
CY116232.1
KR700801.1
KR700793.1
CY116246.1
KR700737.1
CY116254.1
CY116262.1
CY116270.1
CY116278.1
CY116293.1
CY116301.1
KR700745.1
KR700463.1
CY116309.1
CY116317.1
CY116325.1
KR700697.1
CY116332.1
KR700439.1
KR700336.1
CY116340.1
CY116345.1
CY037908.1
CY037916.1
CY037946.1
CY037954.1
CY038009.1
KR700399.1
KR701027.1
CY116358.1
KU752501.1
KU752488.1
KR700980.1
KY364114.1
KY364146.1
KR700956.1
KC345647.1
KR700328.1
KR700972.1
KR700916.1
KR700948.1
KR700932.1
KJ128301.1
KY364122.1
KY364154.1
KR700289.1
KR700940.1
KY364130.1
KR700312.1
KY364138.1
KY364186.1
KR700964.1
KY364178.1
KY364106.1
KR700924.1
KR700519.1
KR701570.1
KR701314.1
KY364098.1
KY364090.1
KF229771.1
KY364162.1
KY364170.1
KR700218.1
KR700242.1
KR700226.1
KR700258.1
KR700195.1
KR699736.1
KR700266.1
FR871194.1
KR700320.1
KR699744.1
CY114523.1
KR699752.1
KR699800.1
KR700234.1
KC894807.1
KR700203.1
KR700281.1
KR699792.1
KR699784.1
KR699760.1
KR700250.1
KR699768.1
KR699776.1
CY037931.1
CY037977.1
CY037985.1
CY038017.1
KC222558.1
KC222566.1
GU646018.1
KM186307.1
FJ536812.1
GU086099.1
FJ536780.1
JN105975.1
KC222630.1
KC631922.1
KC631930.1
CY116420.1
CY116428.1
CY116436.1
CY116444.1
CY116452.1
CY158291.1
CY159657.1
CY159809.1
KJ889358.1
KR700376.1
KR701322.1
KR701330.1
KR699681.1
KR699712.1
KR699704.1
KR701171.1
KR701409.1
KR700360.1
KR700391.1
KR699649.1
KR699665.1
KR699696.1
KR699673.1
KR699720.1
KR701179.1
KR700368.1
KJ889366.1
KR701187.1
KR699657.1
KR701401.1
KR699728.1
GQ161165.1
GQ161158.1
FJ830857.1
CY091731.1
EU620724.1
HM223596.1
EU620732.1
EU620740.1
HM215161.1
HM215153.1
HM223588.1
HM210862.1
HM215169.1
HM210854.1
HM189306.1
HM189306.1
HQ853344.1
HQ853344.1
KX269881.1
KT313404.1
GQ422396.1
GQ422387.1
KJ725042.1
GQ422397.1
JN375174.1
GQ422401.1
GU086019.1
KP404214.1
HM145741.1
GQ422399.1
GQ422398.1
GQ422400.1
JN375176.1
KM027913.1
GU086083.1
KM027921.1
KM027801.1
JN375186.1
JN375187.1
JN375188.1
JN375189.1
JN375190.1
JN375191.1
JN375192.1
JN375193.1
JN375194.1
JN375195.1
KM027929.1
KM027937.1
KM027945.1
KM027953.1
JN375197.1
JN375198.1
JN375199.1
JN375200.1
JN375201.1
JN375202.1
JN375203.1
JN375204.1
JN375196.1
JN375177.1
KP404166.1
KT313412.1
GU086123.1
JN375178.1
JN375179.1
GU086131.1
KM027433.1
KM027441.1
KM027449.1
KM027457.1
KM027465.1
KM027473.1
KM027481.1
KM027489.1
KM027497.1
KM027505.1
KM029689.1
KM029705.1
JN375308.1
JN375309.1
JN375310.1
JN375311.1
KM027553.1
KM027561.1
JN375181.1
JN375182.1
JN375183.1
KM029737.1
KM029809.1
JN375184.1
JN375185.1
KP404190.1
KJ725050.1
KM027585.1
KP404198.1
GU086027.1
GU086011.1
CY089869.1
KM027609.1
KM027617.1
KM027625.1
KM027633.1
KM027641.1
KM027649.1
KM027657.1
KM027737.1
KM027745.1
KM027753.1
KM027761.1
GU086139.1
GU086035.1
KP404174.1
JN375180.1
JN375205.1
HQ541682.1
KP404182.1
JN375206.1
JN375207.1
GU086043.1
JN375208.1
GU086051.1
JN375209.1
KM027825.1
KM027833.1
KM027841.1
KM027849.1
KM027857.1
GU086091.1
KM027865.1
KM027873.1
KM027881.1
GU086147.1
KM027897.1
JN375175.1
KM027905.1
KP404206.1
GU086155.1
JX151009.1
HM804474.1
HQ893764.1
JX096506.1
JX494707.1
JX494716.1
HQ877029.1
JX414234.1
HQ880616.1
KM027793.1
KM029673.1
KM029681.1
KM029697.1
KM029713.1
KM029721.1
KM029729.1
KM027521.1
KM027529.1
KM027569.1
KM027577.1
KM027537.1
KM027513.1
KM029745.1
KM029753.1
KM029761.1
KM029769.1
KM029777.1
KM029785.1
KM029793.1
KM029801.1
KM027545.1
KM029817.1
KM029825.1
KM029833.1
KM029841.1
KM029849.1
KM029857.1
KM027593.1
KM027601.1
KM027665.1
KM027673.1
KM027681.1
KM027689.1
KM027697.1
KM027705.1
KM027713.1
KM027721.1
KM027729.1
KM027809.1
KM027817.1
KM027889.1
KM027769.1
KM027777.1
KM027785.1
MG859262.1
FJ970921.1
EU516313.1
FJ157987.1
JN222374.1
KJ725058.1
CY075056.1
HQ541658.1
EF556200.1
KP404222.1
KM028497.1
KM028017.1
KM028025.1
KP404230.1
KM028033.1
KM028041.1
KM028049.1
KM028057.1
KM028065.1
KM028073.1
KM027977.1
KM028081.1
KM028089.1
KM028097.1
KM028105.1
KM028113.1
KM028121.1
KM028129.1
KM028137.1
KM028145.1
KM028153.1
KM028161.1
KM028217.1
KM028225.1
KM028233.1
KM028241.1
KM027985.1
KM028249.1
KM027993.1
KM028257.1
KM028265.1
KJ729257.1
KP404238.1
KM028329.1
KM028337.1
KM028345.1
KM028353.1
KM028361.1
KM028369.1
KM028377.1
KM028385.1
KM028393.1
KM028401.1
KM028409.1
KM028417.1
KM028425.1
KM028465.1
EF612744.1
KM028001.1
KM028473.1
CY075032.1
CY075040.1
CY075048.1
KJ174947.1
MF927794.1
MF927834.1
MF927826.1
MF927810.1
KJ493630.1
MF927802.1
MF927882.1
KM061019.1
MF927842.1
MF927866.1
MF927818.1
MF927850.1
KM061011.1
MF927874.1
KM028481.1
KM028489.1
KM028009.1
KM027961.1
KM029865.1
KM029873.1
KM029881.1
KM029889.1
KM029897.1
KM027969.1
JQ220548.1
KM028169.1
KM028177.1
KM028185.1
KM028193.1
KM028201.1
KM028209.1
KM028273.1
KM028281.1
KM028289.1
KM028297.1
KM028305.1
KM028313.1
KM028321.1
KM028433.1
KM028441.1
KM028449.1
KM028457.1
MF927858.1
KJ493638.1
KJ175125.1
KJ175117.1
KJ175133.1
KJ175141.1
AB731587.1
KJ889374.1
GQ161114.1
HQ541666.1
KP404246.1
HM765434.1
HQ541698.1
KP404262.1
KP404270.1
HQ541690.1
KP404278.1
EU004450.1
KU982579.1
KU982571.1
KF541237.1
HQ541674.1
KP404254.1
JQ277161.1
KU218717.1
KC779051.1
JQ806065.1
DQ997254.1
KC631890.1
AB911603.1
AB909400.1
AB434394.1
HE584750.1
CY084875.1
CY085472.1
CY084883.1
GQ229282.1
KM029385.1
KM029393.1
CY085584.1
CY061639.1
GQ229378.1
CY085664.1
KM029401.1
KM029409.1
KM029417.1
KM029521.1
KM029529.1
CY085051.1
CY085059.1
CY085528.1
LC431438.1
KM029169.1
CY084963.1
KM029177.1
KM029425.1
CY085075.1
CY085083.1
CY085592.1
CY085792.1
KM029185.1
CY085091.1
CY085600.1
KM029193.1
KM029201.1
CY061647.1
CY061655.1
KM029209.1
KM028537.1
CY061663.1
KM029217.1
CY061703.1
CY061711.1
CY061719.1
CY085880.1
GQ229338.1
CY085608.1
CY084971.1
CY085536.1
KM029225.1
CY085744.1
CY085760.1
CY085800.1
CY085019.1
CY085544.1
CY085616.1
CY085099.1
CY085888.1
CY085808.1
CY085107.1
CY085115.1
CY061807.1
CY087042.1
CY085920.1
CY061815.1
KM028545.1
CY087050.1
JN375307.1
CY085496.1
CY061735.1
CY061743.1
KM029465.1
KM029473.1
CY087058.1
CY087066.1
CY085928.1
CY061823.1
KM029481.1
CY087074.1
CY085936.1
KM029489.1
CY087082.1
CY085944.1
CY085952.1
CY061831.1
CY084979.1
CY084491.1
CY087090.1
JQ220550.1
CY087098.1
CY087106.1
CY085960.1
KM029545.1
CY087114.1
CY084499.1
CY087122.1
KM029241.1
KM029249.1
CY084507.1
CY085704.1
CY084515.1
KM029601.1
KM029609.1
KM028641.1
CY061767.1
CY061775.1
CY061783.1
CY061863.1
CY084523.1
KM028649.1
GQ229346.1
KM028657.1
CY061791.1
CY084987.1
CY061871.1
CY061799.1
CY084531.1
CY061879.1
KM028689.1
KM028697.1
KM028705.1
KM029617.1
KM028713.1
KM029625.1
KM028721.1
CY084539.1
KM028729.1
CY084547.1
KM028737.1
KM028745.1
KM028753.1
KM028761.1
KM028769.1
KM028777.1
KM028785.1
KM029953.1
KM028793.1
CY084555.1
KM028505.1
CY084563.1
CY084995.1
CY084571.1
KM028513.1
CY084579.1
KM028801.1
CY084587.1
CY084595.1
KM028817.1
KM028825.1
KM028833.1
CY084603.1
KM028873.1
CY085728.1
KM028881.1
KM028889.1
KM028897.1
KM028905.1
KM028913.1
KM028921.1
KM028929.1
KM028937.1
KM028945.1
KM028953.1
KM028961.1
KM028969.1
KM028977.1
KM028985.1
CY084611.1
KM028993.1
KM029001.1
KM029009.1
KM029017.1
CY085992.1
KM029025.1
KM029033.1
KM029041.1
CY084619.1
CY085768.1
CY085648.1
CY084627.1
CY085776.1
CY085832.1
CY084635.1
CY084643.1
KM029273.1
CY084651.1
CY084659.1
CY084667.1
KM029049.1
CY084675.1
KM029105.1
KM029113.1
CY084683.1
CY084475.1
CY085696.1
CY084691.1
CY084699.1
CY084707.1
CY084715.1
GQ229322.1
CY085840.1
CY087130.1
CY087138.1
CY084723.1
CY085003.1
CY084731.1
CY084739.1
CY084483.1
CY085848.1
CY084747.1
CY085304.1
CY084755.1
CY085312.1
CY085560.1
CY084763.1
CY085011.1
KM029297.1
CY084771.1
CY084787.1
CY084795.1
CY085856.1
CY084803.1
CY085027.1
CY085752.1
CY084811.1
CY085896.1
CY085864.1
CY085320.1
CY085816.1
CY085904.1
CY085328.1
CY085736.1
CY084779.1
CY085504.1
CY084819.1
CY085512.1
CY085344.1
CY084827.1
GQ229314.1
CY084835.1
CY085368.1
CY084843.1
LC431430.1
CY085035.1
KM029497.1
CY085376.1
CY085043.1
KM028521.1
CY084851.1
KM028529.1
CY085067.1
CY085384.1
CY084859.1
CY085568.1
GQ229290.1
CY084867.1
CY085392.1
CY085400.1
CY085408.1
CY084891.1
CY085424.1
KX879591.1
CY084899.1
CY084907.1
GQ229274.1
CY084915.1
CY085440.1
CY084923.1
CY085448.1
CY084931.1
CY084939.1
GQ229362.1
CY084947.1
KM029513.1
CY084955.1
CY085432.1
CY061671.1
CY061679.1
CY061687.1
CY061695.1
CY085688.1
GQ229330.1
CY085824.1
CY085552.1
CY085488.1
KM029129.1
CY085456.1
KM029137.1
CY085352.1
CY085968.1
CY085632.1
CY061727.1
CY085464.1
KM029537.1
KM029433.1
GQ229298.1
CY085480.1
KM029233.1
CY061751.1
CY061759.1
CY085976.1
CY085984.1
CY061839.1
CY061847.1
CY061855.1
CY085720.1
KM029441.1
KM029449.1
KM029457.1
CY085360.1
JQ220549.1
CY085640.1
CY086000.1
KM029145.1
CY086008.1
KM029905.1
KM029913.1
KM029921.1
KM029929.1
KM029937.1
KM029945.1
KM029553.1
KM029561.1
KM029569.1
KM029577.1
KM028553.1
KM029585.1
KM028561.1
KM028569.1
KM028577.1
KM028585.1
KM028593.1
KM028601.1
KM028609.1
KM028617.1
KM028625.1
KM029593.1
KM028633.1
GQ229306.1
CY085624.1
KM028665.1
KM028673.1
KM028681.1
KM029153.1
KM029633.1
KM029641.1
CY085656.1
KM029649.1
KM029257.1
KM028809.1
CY085784.1
KM029657.1
KM029665.1
KM029265.1
KM028841.1
KM028849.1
KM028857.1
KM028865.1
CY085912.1
KM029057.1
KM029065.1
KM029073.1
KM029081.1
KM029089.1
KM029097.1
KM029121.1
KM029161.1
KM029281.1
KM029289.1
CY085576.1
CY061631.1
GQ229370.1
CY085520.1
CY085712.1
GQ229266.1
CY085672.1
GQ229353.1
CY085416.1
CY085336.1
CY085680.1
KM029305.1
KM029505.1
CY085872.1
KM029313.1
KM029321.1
KM029329.1
KM029337.1
KM029345.1
KM029353.1
KM029361.1
KM029369.1
KM029377.1
JX878677.1
KC620456.1
CY091739.1
JX138519.1
CY091747.1
CY091755.1
CY091763.1
JX500445.1
CY083010.1
CY091771.1
KP404302.1
KP404286.1
HQ541651.1
KP404310.1
JX138527.1
KP404294.1
KP404318.1
KP404326.1
KP404334.1
FJ798773.1
FJ798780.1
JX398001.1
KR701441.1
JQ612485.1
JQ612493.1
KR701338.1
KR701035.1
FJ638300.1
FJ638316.1
AB911595.1
KU171033.1
CY116382.1
CY157777.1
CY157985.1
CY099297.1
CY099289.1
CY099265.1
CY099097.1
CY158947.1
CY099071.1
CY099257.1
CY099281.1
CY099305.1
CY158363.1
CY099273.1
CY158379.1
KF739392.1
CY158443.1
MF973460.1
MF973401.1
CY022343.1
CY220014.1
KY935495.1
KY935533.1
KF836383.1
KJ206204.1
KT356679.1
KT589354.1
KT589378.1
KT589386.1
KM229722.1
KT589370.1
KT589346.1
KT589362.1
JQ738173.1
JQ738181.1
KF511792.1
JX099415.1
KF922836.1
KF530318.1
KF530310.1
KR859641.1
KR859521.1
KR859560.1
JQ790998.1
JQ791006.1
JQ756349.1
JQ756351.1
JQ756352.1
KR859450.1
KR859458.1
KR859415.1
CY114625.1
JQ756353.1
CY114629.1
JQ756354.1
JQ756355.1
JQ756357.1
JQ756358.1
JQ756360.1
JQ756361.1
JQ756362.1
JQ756364.1
JQ756366.1
JQ756367.1
JQ689158.1
JQ689086.1
JQ756369.1
CY114862.1
CY114893.1
JQ756371.1
JQ783108.1
JQ783109.1
JQ756373.1
JQ689161.1
JQ689102.1
JQ809757.1
JQ809759.1
JQ809791.1
CY114675.1
JX048032.1
JQ809792.1
CY115046.1
JQ809761.1
CY115106.1
CY114782.1
JQ809762.1
CY114813.1
JN652427.1
JQ398761.1
KP795747.1
JQ398763.1
JN652540.1
JN652549.1
JN652553.1
JN652554.1
JN863547.1
JN863548.1
JF312076.1
JX122443.1
JQ858434.1
JQ858436.1
JQ809789.1
JQ858437.1
JQ922347.1
JX048053.1
JQ689166.1
JX048054.1
JX048055.1
JX048056.1
CY114576.1
JX048057.1
JQ783095.1
JQ809766.1
CY114601.1
JQ858438.1
JX099399.1
JX099407.1
KY115533.1
JX422232.1
CY114922.1
JQ809767.1
JQ809768.1
JQ858444.1
JQ809769.1
CY114994.1
CY115001.1
JQ858447.1
CY115029.1
CY115032.1
KR859400.1
CY115004.1
JQ858448.1
JX844128.1
JQ858449.1
CY115036.1
CY115058.1
CY115067.1
JQ809770.1
CY115071.1
JQ858452.1
JQ858453.1
JQ858454.1
JQ858455.1
JQ858456.1
CY115109.1
KC951206.1
KF026689.1
KF428874.1
KF313356.1
JQ783099.1
CY114799.1
CY114841.1
CY114847.1
CY114850.1
JX048064.1
JQ783102.1
JX092358.1
JX092484.1
JX092586.1
JQ739711.1
KM872081.1
KF313348.1
KF836375.1
KF836367.1
JX657764.1
JX657767.1
JX422421.1
JX422358.1
JX422565.1
JX422364.1
JX422394.1
JX422556.1
JX422424.1
JX422223.1
JX422496.1
JX422523.1
JX422337.1
JX422247.1
JQ739713.1
KC436064.1
KC436082.1
KC139731.1
KC139743.1
KC333110.1
KF282733.1
KC333142.1
JX656957.1
JX657011.1
JX886038.1
JX860658.1
JX422547.1
JX422385.1
JX422514.1
JX422310.1
JX422412.1
JX422427.1
JX422460.1
JX422433.1
JX657712.1
KX675268.1
KX675265.1
KF537365.1
KF998036.1
KF982055.1
KJ206212.1
KJ206220.1
KJ361919.1
KJ361927.1
KJ361935.1
KC171953.1
KC261871.1
KC822385.1
KX960313.1
KC562214.1
KC562208.1
KC748518.1
KC748506.1
KR092044.1
KP461640.1
KR074107.1
KJ206095.1
KJ528260.1
KJ701785.1
KM892790.1
KY454605.1
KY465580.1
KY486460.1
KY593240.1
KY593222.1
KY744599.1
KU558837.1
KU558825.1
KU558828.1
KU598291.1
KU598288.1
KU695700.1
KU861182.1
KU877384.1
KX088434.1
KU306910.1
KX230397.1
KX230400.1
KX230394.1
KT750756.1
KX255797.1
KX358875.1
KX380215.1
KX433145.1
KX433148.1
KX518678.1
KX618893.1
KX830953.1
KX908024.1
KX960229.1
KY210995.1
KU242669.1
KU301039.1
KU379567.1
KP765816.1
KX150757.1
KX150778.1
KX185841.1
KX197509.1
KX197512.1
KX197506.1
KU500868.1
KY766085.1
KU160730.1
KU229950.1
MF092732.1
MF092748.1
MF150385.1
MF150347.1
MF144713.1
MF159355.1
MF375250.1
MF582499.1
MF613961.1
MF784414.1
MF962621.1
MF996847.1
CY099193.1
CY160131.1
MF973420.1
CY099129.1
CY158571.1
KJ640357.1
KJ640301.1
KJ640453.1
KJ640654.1
KJ640189.1
KJ640686.1
KJ640589.1
KJ640541.1
KJ640277.1
KJ640533.1
KJ640501.1
KJ640549.1
KJ640718.1
KJ640293.1
KJ640750.1
KJ640181.1
KJ640245.1
KJ640397.1
KJ640557.1
KJ640485.1
KJ640309.1
KJ640565.1
KJ640622.1
KJ640285.1
KJ640205.1
KJ640317.1
KJ640461.1
KJ640365.1
KF704132.1
KF704140.1
KJ640269.1
KJ640822.1
KJ640790.1
KJ640646.1
KJ640261.1
KJ640798.1
KJ640694.1
KJ640614.1
KJ640221.1
KJ640630.1
KJ640493.1
KJ640197.1
KJ640381.1
KJ640517.1
KJ640509.1
KJ640213.1
KJ640421.1
KJ640638.1
KJ640678.1
KM276886.1
KJ640349.1
KJ640229.1
KJ640477.1
KJ640806.1
KM185974.1
KM185918.1
KM185966.1
KM186040.1
KM185838.1
KM185742.1
KM185998.1
KM185958.1
KM186048.1
KM185942.1
KM185830.1
KM185798.1
KM186022.1
KM185750.1
KM186072.1
KM186096.1
KM186032.1
KM185894.1
KM186080.1
KF428882.1
KF428866.1
KF428890.1
KM185822.1
KM186088.1
KM185758.1
KM186064.1
KM185990.1
KM185926.1
KM185846.1
KM185814.1
KM185886.1
KM185854.1
KM185902.1
KM185878.1
KM186014.1
KM185766.1
KM185734.1
KM186056.1
KM185782.1
KM185982.1
KM185774.1
KM186006.1
KT828230.1
KT828297.1
KT827884.1
KT827864.1
KT827840.1
KT828090.1
KT828145.1
KT828071.1
KT828205.1
KT828187.1
KT828015.1
KT828254.1
KT828329.1
KT828201.1
KT828126.1
KT827849.1
KT828283.1
KT827875.1
KX960684.1
KX960540.1
KX960660.1
KT828142.1
KT828049.1
KT828295.1
KT827892.1
KT828040.1
KY327528.1
KX960706.1
KT828198.1
KT827853.1
KT828025.1
KX960566.1
KX960596.1
KX960589.1
KX960528.1
KX960537.1
KX960691.1
KX960530.1
KX960621.1
KX960580.1
KX960551.1
KX960564.1
KY327670.1
KX960527.1
KX960646.1
KY964049.1
KY964015.1
KY964013.1
CY220022.1
CY219870.1
CY219813.1
CY219821.1
CY219829.1
CY219837.1
CY219845.1
CY219853.1
CY219878.1
CY242720.1
CY242728.1
KY935499.1
CY242736.1
CY242744.1
CY242752.1
CY242760.1
CY242768.1
CY242776.1
CY242784.1
CY242886.1
CY242894.1
CY242902.1
CY242809.1
CY242817.1
CY242825.1
CY242833.1
CY242841.1
CY242849.1
CY242857.1
CY242865.1
CY242873.1
CY242924.1
CY242932.1
CY242938.1
CY242946.1
CY242954.1
KY964021.1
KY964031.1
CY219797.1
CY243034.1
CY243042.1
CY243122.1
CY243130.1
CY243106.1
CY243114.1
KP412327.1
JQ689154.1
JQ689156.1
KF746326.1
KJ161870.1
KJ719478.1
KJ161862.1
KJ161932.1
KJ161891.1
CY125709.1
CY125712.1
CY125715.1
JX534984.1
JX534992.1
JX535000.1
JX494413.1
JX549147.1
KC261896.1
KC261880.1
JF812312.1
JQ689164.1
JN652445.1
JN652522.1
JN652523.1
JN652529.1
JN652550.1
JN652552.1
JQ906899.1
CY107022.1
JX549139.1
JX092326.1
JX092360.1
JX092361.1
JX092363.1
JX092572.1
JX092573.1
JX080563.1
JX080568.1
JX163281.1
JX030378.1
KC167136.1
KC167139.1
KC310692.1
KC310698.1
KC676309.1
KJ579966.1
KC676311.1
KF179108.1
KF382739.1
KT165021.1
KT580870.1
KT580862.1
KT694124.1
KT580878.1
KT694100.1
KT580886.1
KT580910.1
KT374236.1
KT804001.1
KT735033.1
KT804017.1
KT804009.1
KU204742.1
KT965351.1
KT965343.1
KU204718.1
KU160786.1
KC333113.1
JX422415.1
JX422340.1
KC333148.1
KC534998.1
KY486466.1
KY653735.1
KY631516.1
KY744621.1
KU529099.1
KU565147.1
KU598321.1
KU598306.1
KU752391.1
KU877405.1
KU942625.1
KX008691.1
KX618890.1
KX772376.1
KX960199.1
KX928653.1
KY115568.1
KU242624.1
KU500871.1
KU160794.1
KU204726.1
KU752412.1
KU204734.1
KU229973.1
KX851939.1
KU752522.1
KU752454.1
KU752433.1
KU752530.1
KU752462.1
KU752514.1
KU752404.1
KU752425.1
KU752475.1
KU942650.1
KU942674.1
KU942658.1
KU942666.1
KX086564.1
KX156627.1
KX632022.1
KX632035.1
KX631964.1
KX658667.1
KX658675.1
KX631948.1
KX658659.1
KY041975.1
KX954113.1
KX772295.1
KX772338.1
KY041900.1
KX150751.1
KX150787.1
KX185874.1
KY802113.1
KU160724.1
MF150343.1
MF150353.1
MF375238.1
MF375244.1
MF455472.1
MF455468.1
MF582539.1
MF768419.1
CY159099.1
KM198692.1
CY159219.1
KP941639.1
CY099029.1
HM461772.1
HM461844.1
CY159900.1
CY158563.1
CY022071.1
CY022956.1
CY022319.1
CY028790.1
CY022964.1
CY026469.1
KF550959.1
KF700636.1
KF814063.1
KF814095.1
KF814087.1
KF814079.1
KF814103.1
KF814071.1
KF885604.1
KF885652.1
KF704122.1
KF885596.1
KF885620.1
KF885644.1
KF885628.1
KF885588.1
KF885580.1
KF885668.1
KF885660.1
KF885612.1
KF885636.1
KJ452370.1
KM076714.1
KJ452394.1
KF888369.1
KF888361.1
KM076730.1
KJ452378.1
KM076722.1
KJ452386.1
KJ452362.1
KF888377.1
KM514422.1
KM076738.1
KF888353.1
KM514430.1
KJ640702.1
KJ640597.1
KJ640437.1
KT827912.1
KT828121.1
CY219459.1
CY219467.1
CY219475.1
CY219483.1
CY219491.1
CY219499.1
CY219507.1
CY219515.1
CY219523.1
CY219531.1
CY219539.1
CY219547.1
CY219555.1
CY219563.1
CY219571.1
CY219579.1
CY219587.1
CY219595.1
CY219603.1
CY219611.1
CY219619.1
CY219627.1
CY219635.1
CY219643.1
CY219651.1
CY219659.1
CY219667.1
CY219675.1
CY219683.1
CY219691.1
