ASU54957.1:1-758	ASU54957.1:1-758
ASU54957.1:1-758	ASR92112.1:1-757
ASU54957.1:1-758	ASU06399.1:1-757
ASU54957.1:1-758	ASU06561.1:1-757
ASU54957.1:1-758	ASU54926.1:1-757
ASU54957.1:1-758	ASU54937.1:1-757
ASU54957.1:1-758	ASU54965.1:1-758
ASU54957.1:1-758	ASU54979.1:1-757
ASU54957.1:1-758	ASU54994.1:1-758
ASU54957.1:1-758	ASU54999.1:1-757
ASU54957.1:1-758	ASU55032.1:1-757
ASU54957.1:1-758	ASU55037.1:1-757
ASU54957.1:1-758	ASU55056.1:1-757
ASU54957.1:1-758	ASU55060.1:1-757
ASU54957.1:1-758	ASU55078.1:1-757
ASU54957.1:1-758	ASU55089.1:1-757
ASU54957.1:1-758	ASU55101.1:1-757
ASU54957.1:1-758	ASU55108.1:1-757
ASU54957.1:1-758	ASU55125.1:1-757
ASU54957.1:1-758	ASU55140.1:1-757
ASU54957.1:1-758	ASU55160.1:1-757
ASU54957.1:1-758	ASU55168.1:1-757
ASU54957.1:1-758	ASU55181.1:1-757
ASU54957.1:1-758	ASU55199.1:1-757
ASU54957.1:1-758	ASU55210.1:1-757
ASU54957.1:1-758	ASU55223.1:1-757
ASU54957.1:1-758	ASU55251.1:1-757
ASU54957.1:1-758	ASU55259.1:1-757
ASU54957.1:1-758	ASU55275.1:1-757
ASU54957.1:1-758	ASU55285.1:1-757
ASU54957.1:1-758	ASU55301.1:1-757
ASU54957.1:1-758	ASU55312.1:1-757
ASU54957.1:1-758	ASU55328.1:1-757
ASU54957.1:1-758	ASU55335.1:1-757
ASU54957.1:1-758	ASU55347.1:1-757
ASU54957.1:1-758	ASU55357.1:1-757
ASU54957.1:1-758	ASU55369.1:1-757
ASU54957.1:1-758	ASU55381.1:1-758
ASU54957.1:1-758	ASV60399.1:1-757
ASU54957.1:1-758	ASV60406.1:1-757
ASU54957.1:1-758	ASV60423.1:1-757
ASU54957.1:1-758	ASV60432.1:1-757
ASU54957.1:1-758	ASV60434.1:1-757
ASU54957.1:1-758	ASV60462.1:1-757
ASU54957.1:1-758	ASV60470.1:1-757
ASU54957.1:1-758	ASV60474.1:1-757
ASU54957.1:1-758	ASV60479.1:1-757
