ASV61540.1:1-97	ASV61540.1:1-97
ASV61540.1:1-97	AGY14286.1:1-97
ASW34106.1:1-97	ASW34106.1:1-97
ASW34106.1:1-97	APW83964.1:1-97
ASW34106.1:1-97	APW83966.1:1-97
ASW34106.1:1-97	AQW43673.1:1-97
ASW34106.1:1-97	APG39265.1:1-97
ASW34106.1:1-97	APG39277.1:1-97
ASW34106.1:1-97	ANZ03717.1:1-97
ASW34106.1:1-97	ALP30358.1:1-97
ASW34106.1:1-97	ALQ12457.1:1-97
ASW34106.1:1-97	ALQ12469.1:1-97
ASW34106.1:1-97	ALR82494.1:1-97
ASW34106.1:1-97	ALR82506.1:1-97
ASW34106.1:1-97	ALR82518.1:1-97
ASW34106.1:1-97	ALR82530.1:1-97
ASW34106.1:1-97	AKD00251.1:1-97
ATB53383.1:1-85	ATB53383.1:1-85
ATO93985.1:1-97	ATO93985.1:1-97
ATO93985.1:1-97	ACZ36842.1:1-97
ATO93985.1:1-97	ACZ48180.1:1-97
ATO93985.1:1-97	ADP95466.1:1-97
ATY41124.1:1-97	ATY41124.1:1-97
BAS22017.1:1-97	BAS22017.1:1-97
APW84016.1:1-97	APW84016.1:1-97
ACZ48066.1:1-9	ACZ48066.1:1-9
ACY67351.1:1-14	ACY67351.1:1-14
ACY67351.1:1-14	ACY67353.1:1-14
ACY67351.1:1-14	ACY67357.1:1-14
ACY67351.1:1-14	ACY67359.1:1-14
ACY67351.1:1-14	ACY67363.1:1-14
ACY67351.1:1-14	ACY67365.1:1-14
ACY67351.1:1-14	ACY67371.1:1-14
ACY67351.1:1-14	ACY67373.1:1-14
ACY67351.1:1-14	ACY67375.1:1-14
ACY67351.1:1-14	ACY67377.1:1-14
ACY67351.1:1-14	ACY67379.1:1-14
ACY67351.1:1-14	ACY67381.1:1-14
ACY67351.1:1-14	ACY67383.1:1-14
ACY67351.1:1-14	ACY67385.1:1-14
ACY67351.1:1-14	ACY67387.1:1-14
ACY67351.1:1-14	ACY67389.1:1-14
ACY67351.1:1-14	ACY67393.1:1-14
ACY67351.1:1-14	ACY67395.1:1-14
ACY67351.1:1-14	ACY67399.1:1-14
ACY67351.1:1-14	ACY67401.1:1-14
ACY67351.1:1-14	ACY67403.1:1-14
ACY67351.1:1-14	ACY67405.1:1-14
ACY67351.1:1-14	ACY67407.1:1-14
ACY67351.1:1-14	ACY67409.1:1-14
ACY67351.1:1-14	ACY67411.1:1-14
ACY67351.1:1-14	ACY67413.1:1-14
ACY67351.1:1-14	ACY67417.1:1-14
ACY67351.1:1-14	ACY67419.1:1-14
ACY67351.1:1-14	ACY67421.1:1-14
ACY67351.1:1-14	ACY67423.1:1-14
ACY67351.1:1-14	ACY67425.1:1-14
ACY67351.1:1-14	ACY67429.1:1-14
ACY67351.1:1-14	ACY67431.1:1-14
ACY67351.1:1-14	ACY67433.1:1-14
ACY67351.1:1-14	ACY67441.1:1-14
ACY67351.1:1-14	ACY67443.1:1-14
ACY67351.1:1-14	ACY67445.1:1-14
ACY67351.1:1-14	ACY67447.1:1-14
ACY67351.1:1-14	ACY67449.1:1-14
ACY67351.1:1-14	ACY67453.1:1-14
ACY67351.1:1-14	ACK43495.1:1-14
ACY67351.1:1-14	ACK43497.1:1-14
ACY67351.1:1-14	ACK43501.1:1-14
ACY67351.1:1-14	ACK43507.1:1-14
ACY67351.1:1-14	ACK43511.1:1-14
ACY67351.1:1-14	ACK43513.1:1-14
ACY67351.1:1-14	ACK43515.1:1-14
ACY67351.1:1-14	ACK43517.1:1-14
ACY67351.1:1-14	ACK43519.1:1-14
ACY67351.1:1-14	ACK43521.1:1-14
ACY67351.1:1-14	ACK43523.1:1-14
ACY67351.1:1-14	ACK43525.1:1-14
ACY67351.1:1-14	ACK43527.1:1-14
ACY67351.1:1-14	ACK43529.1:1-14
ACY67351.1:1-14	ACK43531.1:1-14
ACY67351.1:1-14	ACK43533.1:1-14
ACY67351.1:1-14	ACK43535.1:1-14
ACY67351.1:1-14	ACK43537.1:1-14
ACY67351.1:1-14	ACK43547.1:1-14
ACY67351.1:1-14	ACK43549.1:1-14
ACY67351.1:1-14	ACK43551.1:1-14
ACY67351.1:1-14	ACE73229.1:1-14
ACY67351.1:1-14	ACE73231.1:1-14
ACY67351.1:1-14	ACE73235.1:1-14
ACY67351.1:1-14	ACE73243.1:1-14
ACY67351.1:1-14	ACE73247.1:1-14
ACY67351.1:1-14	ACE73249.1:1-14
ACY67351.1:1-14	ACE73251.1:1-14
ACY67351.1:1-14	ACE73253.1:1-14
ACY67351.1:1-14	ACE73255.1:1-14
ACY67351.1:1-14	ACE73259.1:1-14
ACY67351.1:1-14	ACE73261.1:1-14
ACY67351.1:1-14	ACE73263.1:1-14
ACY67351.1:1-14	ACE73265.1:1-14
ACY67351.1:1-14	ACE73273.1:1-14
ACY67351.1:1-14	ACE73275.1:1-14
ACY67351.1:1-14	ACE73277.1:1-14
ACY67351.1:1-14	ACE73279.1:1-14
ACY67351.1:1-14	ACE73281.1:1-14
ACY67351.1:1-14	ACE73283.1:1-14
ACY67351.1:1-14	ACE73287.1:1-14
ACY67351.1:1-14	ACE73289.1:1-14
ACY67351.1:1-14	ACE73291.1:1-14
ACY67351.1:1-14	ACE73293.1:1-14
ACY67351.1:1-14	ACE73295.1:1-14
ACY67351.1:1-14	ACE73297.1:1-14
ACY67367.1:1-14	ACY67367.1:1-14
ACY67367.1:1-14	ACK43509.1:1-14
AND80909.1:1-97	AND80909.1:1-97
AND80909.1:1-97	AII31463.1:1-97
AND80909.1:1-97	AIZ69171.1:1-88
AND80909.1:1-97	AIZ69221.1:1-97
AND80909.1:1-97	AEZ67209.1:1-97
AND80909.1:1-97	AEZ67209.1:1-97
AOC37197.1:1-97	AOC37197.1:1-97
AOC37197.1:1-97	AOC37201.1:1-97
AOC37205.1:1-97	AOC37205.1:1-97
AOC37340.1:1-97	AOC37340.1:1-97
AOC37340.1:1-97	AOT22288.1:1-97
AOC37340.1:1-97	AOT22366.1:1-97
