ADI79233.1:1-501	ADI79233.1:1-501
ADI79233.1:1-501	ALB07591.1:1-151
ADI79233.1:1-501	AHB73785.1:1-116
ADI79233.1:1-501	AHB73795.1:1-116
ADI79233.1:1-501	AHB73805.1:1-116
ADI79233.1:1-501	AHB73815.1:1-116
ADI79233.1:1-501	AHB73825.1:1-116
ADI79233.1:1-501	AHB73835.1:1-116
ADI79233.1:1-501	AHB73845.1:1-116
ADI79233.1:1-501	AHB73855.1:1-116
ADI79233.1:1-501	AHB73865.1:1-116
ADI79233.1:1-501	AHB73875.1:1-116
ADI79233.1:1-501	AHB73885.1:1-116
ADI79233.1:1-501	AHB73895.1:1-116
ADI79233.1:1-501	AHB73905.1:1-116
ADI79233.1:1-501	AHB73915.1:1-116
ADI79233.1:1-501	AHB73925.1:1-116
ADI79233.1:1-501	AHB73935.1:1-116
ADI79233.1:1-501	AHB73945.1:1-116
ADI79233.1:1-501	AHB73955.1:1-116
ADI79233.1:1-501	AGK24101.1:1-226
ADI79233.1:1-501	AGK24111.1:1-206
ADI79233.1:1-501	AGK24121.1:1-226
ADI79233.1:1-501	AGK24139.1:1-225
ADI79233.1:1-501	AGK24158.1:1-224
ADI79233.1:1-501	AGL04110.1:1-224
ADI79233.1:1-501	AGL04120.1:1-224
ADI79233.1:1-501	AGL04130.1:1-229
ADI79233.1:1-501	AGL04140.1:1-224
ADI79233.1:1-501	AGL04168.1:1-226
ADI79233.1:1-501	AGL04186.1:1-224
ADI79233.1:1-501	AGL04205.1:1-213
ADI79233.1:1-501	AGL04215.1:1-213
ADI79233.1:1-501	AGL04234.1:1-224
ADI79233.1:1-501	AGL04261.1:1-224
ADI79233.1:1-501	AGL04271.1:1-226
ADI79233.1:1-501	AGL04281.1:1-218
ADI79233.1:1-501	AGL04291.1:1-229
ADI79233.1:1-501	AGL04301.1:1-229
ADI79233.1:1-501	AGE15529.1:1-229
ADI79233.1:1-501	AGE15539.1:1-213
ADI79233.1:1-501	AGE15549.1:1-217
ADI79233.1:1-501	AGE15559.1:1-192
ADI79233.1:1-501	AGE83624.1:1-215
ADI79233.1:1-501	AGE83634.1:1-217
ADI79233.1:1-501	AGE83644.1:1-217
ADI79233.1:1-501	AGE83654.1:1-217
ADI79233.1:1-501	AGE83694.1:1-215
ADI79233.1:1-501	AGE83704.1:1-217
ADI79233.1:1-501	AGE83714.1:1-216
ADI79233.1:1-501	AGE83724.1:1-217
ADI79233.1:1-501	AGE83734.1:1-217
ADI79233.1:1-501	AGE83744.1:1-201
ADI79233.1:1-501	AGE83754.1:1-205
ADI79233.1:1-501	AGE83792.1:1-217
ADI79233.1:1-501	AGK24032.1:1-225
ADI79233.1:1-501	AGK24052.1:1-225
ADI79233.1:1-501	AGK24062.1:1-229
ADI79233.1:1-501	AGK24081.1:1-226
ADI79233.1:1-501	AGK24091.1:1-223
ADI79233.1:1-501	ADI79242.1:1-501
ADI79233.1:1-501	ADQ27958.1:1-271
ADI79233.1:1-501	AEO52547.1:1-269
ADI79233.1:1-501	ACZ46644.1:1-204
ADI79233.1:1-501	AFX88556.1:1-85
ADI79233.1:1-501	ABV46372.1:1-305
ADI79233.1:1-501	ABV46383.1:1-295
ADI79233.1:1-501	ABV46951.1:1-305
ADI79233.1:1-501	ABV47191.1:1-305
ADI79233.1:1-501	ABV48357.1:1-305
ADI79233.1:1-501	ABV48509.1:1-305
ADI79233.1:1-501	ABV48531.1:1-305
ADI79233.1:1-501	ABV48597.1:1-305
ADI79233.1:1-501	ABV48619.1:1-305
ADI79233.1:1-501	APG38808.1:1-314
ADI79233.1:1-501	AFQ60301.1:1-499
ADI79233.1:1-501	ASF57592.1:1-498
ADI79233.1:1-501	ASF57606.1:1-498
ADI79233.1:1-501	ASJ76935.1:1-498
ADI79233.1:1-501	ASJ76991.1:1-498
ADI79233.1:1-501	ASJ77002.1:1-498
ADI79233.1:1-501	ASJ77013.1:1-498
ADI79233.1:1-501	ASJ77024.1:1-498
ADI79233.1:1-501	ASJ77035.1:1-498
ADI79233.1:1-501	ASJ77046.1:1-498
ADI79233.1:1-501	ASJ77057.1:1-498
ADI79233.1:1-501	ASJ77069.1:1-498
ADI79233.1:1-501	ASJ77080.1:1-498
ADI79233.1:1-501	ASJ77091.1:1-498
ADI79233.1:1-501	ASJ77103.1:1-498
ADI79233.1:1-501	ASJ77114.1:1-498
ADI79233.1:1-501	ASJ77126.1:1-498
ADI79233.1:1-501	ASJ77138.1:1-498
ADI79233.1:1-501	ASJ77149.1:1-498
ADI79233.1:1-501	ASJ77160.1:1-498
ADI79233.1:1-501	ASJ77171.1:1-498
ADI79233.1:1-501	ASK51674.2:1-498
ADI79233.1:1-501	ASK51685.2:1-498
ADI79233.1:1-501	ASK51696.2:1-498
ADI79233.1:1-501	ASK51708.2:1-498
ADI79233.1:1-501	ASM80941.1:1-498
