KU517785.1
KU517785.1
KU517793.1
KU517793.1
KU517801.1
KU517801.1
JF714021.1
JF714021.1
JF714010.1
JF714010.1
JF714002.1
JF714002.1
JF713994.1
JF713994.1
GU052270.1
HF674899.1
HF674907.1
CY062630.1
CY062630.1
CY125946.1
CY103893.1
CY103877.1
CY103885.1
CY009631.1
CY053646.1
CY053646.1
KX247676.1
KX247676.1
CY194448.1
CY194448.1
CY158868.1
KC631897.1
KC631897.1
KC631905.1
KC631905.1
CY158628.1
CY158628.1
CY097782.1
KX264721.1
KX264721.1
GQ150329.1
GQ150329.1
CY195081.1
CY195081.1
CY195330.1
CY195330.1
CY195338.1
CY195338.1
CY195362.1
CY195362.1
CY195402.1
CY195402.1
CY195474.1
CY245668.1
CY245668.1
CY245676.1
CY245676.1
CY245692.1
CY245692.1
CY245756.1
CY245756.1
CY245804.1
CY245804.1
CY245860.1
CY245860.1
CY245916.1
CY245916.1
CY245988.1
CY245988.1
MF768556.1
MF768556.1
CY246092.1
CY246092.1
CY246100.1
CY246100.1
MF768524.1
MF768524.1
CY246230.1
CY246230.1
CY246407.1
CY246407.1
CY246463.1
CY246463.1
CY246479.1
CY246479.1
CY246559.1
CY246559.1
CY246543.1
CY246543.1
MF768476.1
MF768476.1
CY245644.1
CY246655.1
CY246655.1
CY246758.1
CY246758.1
CY158620.1
CY158620.1
CY159036.1
CY159036.1
KC222605.1
KC222605.1
KC222573.1
KC222573.1
FJ200420.1
FJ200420.1
KC222541.1
KC222541.1
AB600858.1
KC876551.1
KC876551.1
CY092325.1
CY092325.1
KC876535.1
KC876535.1
KC876559.1
KC876559.1
KC876543.1
KC876543.1
KC876527.1
KC876527.1
CY075857.1
CY075857.1
CY075865.1
CY075865.1
CY044257.1
CY025005.1
CY157994.1
CY158932.1
CY158932.1
CY159428.1
CY159428.1
CY159918.1
CY159918.1
CY159444.1
CY159444.1
CY159436.1
CY159436.1
KX670630.1
KX670630.1
KY056448.1
KY056448.1
KY056474.1
KY056474.1
KY938616.1
KY938616.1
MF145460.1
MF145460.1
MF145483.1
MF145483.1
KX851853.1
KX851853.1
KX670701.1
KX670701.1
KU752439.1
KU752439.1
KU752397.1
KU752397.1
KY056332.1
KY056332.1
KX670660.1
KX670660.1
KY056350.1
KY056350.1
KY056499.1
KX671212.1
KX671212.1
KX671260.1
KX671260.1
MG662680.1
MG662680.1
CY194608.1
CY194608.1
CY157586.1
CY157586.1
CY157786.1
CY157786.1
CY157890.1
CY157890.1
CY158132.1
CY158132.1
CY158140.1
CY158140.1
CY158148.1
CY158148.1
CY159909.1
CY158260.1
CY158260.1
CY158276.1
CY158276.1
CY159934.1
CY159969.1
CY158468.1
CY158468.1
CY158476.1
CY158476.1
CY158484.1
CY158484.1
CY158492.1
CY158492.1
CY160062.1
CY160082.1
CY160082.1
CY160090.1
CY160090.1
CY158500.1
CY158500.1
CY158508.1
CY158508.1
CY159460.1
CY159460.1
