"","Iteration","Lh","Tree.No","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"76",161000,-345.863434,1,0,0,0.535251,0.535251,0.535251,9.469693,0.535251,9.469693,0,0.535251,0,0.535251,0.535251,0,0,0,9.469693,9.469693,0.535251,0.535251,0.535251,0,0,0,9.469693,0.535251,0,0,0,0.535251,0.026836,0.022374,0.000429,0.038457,0.427747,0.484157
"77",163000,-353.215298,1,0,0,0.607899,0.607899,0.607899,0.607899,0.607899,0,0,0.607899,0.607899,0.607899,0.607899,0,0,0.607899,0.607899,0.607899,0.607899,0.607899,0.607899,0.607899,0,0,11.270503,0.607899,0,0,0,0.607899,0.021363,0.051918,0.001185,0.05089,0.474529,0.400115
"78",165000,-356.356357,1,0,0,0.603556,0.603556,0.603556,0,0.603556,0.603556,0,0,0.603556,0.603556,0.603556,0,0,0.603556,0.603556,0.603556,0,12.057204,0.603556,0.603556,0.603556,0,12.057204,0.603556,0,0,0,0.603556,0.012986,0.032851,0.015672,0.349751,0.349751,0.23899
"79",167000,-351.227875,1,0,0.403372,0,0.403372,0.403372,0.403372,0,0,0,0.403372,0.403372,0.403372,0.403372,0.403372,0,0.403372,0,0.403372,0.403372,0,0.403372,0,0.403372,0,11.600499,0.403372,0,0,0,0.403372,0.022256,0.197494,0.043434,0.009411,0.435807,0.291598
"80",169000,-350.612028,1,0,0.611931,0,0.611931,0.611931,0,0,0,0,0,0.611931,0,0.611931,0.611931,0,0.611931,0.611931,0,12.06068,0.611931,0.611931,0.611931,0,0,12.06068,0.611931,0,0,0,0.611931,0.005544,0,0.005709,0.392744,0.405675,0.190327
"81",171000,-350.294206,1,0,0.631953,0,0.631953,0.631953,0,0.631953,0,0,0,0,0,0.631953,0,0,0.631953,11.235383,0,11.235383,0,0.631953,0,0,0.631953,11.235383,0.631953,0,0,0,0.631953,0.011834,3.4e-05,0.002181,0.542095,0.26758,0.176276
"82",173000,-356.426897,1,0,0.410805,0,0.410805,0.410805,0,0,0.410805,0.410805,0.410805,0.410805,0,0.410805,0.410805,0,0.410805,0,0,0,0,0.410805,0,0.410805,0.410805,9.721458,0.410805,0,0,0,0.410805,0,1,0,0,0,0
"83",175000,-349.395581,1,0,0.626317,0,0.626317,0.626317,0,0,0.626317,0.626317,0.626317,0.626317,0,0.626317,0.626317,0,0.626317,0,0,0,0,0.626317,0,0.626317,0.626317,12.230664,0.626317,0,0,0,0.626317,0,1,0,0,0,0
"84",177000,-351.335163,1,0,0.535685,0,0.535685,0.535685,8.202872,0.535685,0,0.535685,0.535685,0.535685,0,0.535685,0,0.535685,0.535685,0.535685,0.535685,0.535685,0.535685,0.535685,0.535685,0,0.535685,8.202872,0.535685,0,0,0,0.535685,0.01217,0.012407,0.011815,0.03004,0.362213,0.571353
"85",179000,-348.906842,1,0,0.464537,0,0.464537,0.464537,0.464537,0,0,0.464537,0,0.464537,0,0.464537,0,0,0.464537,0.464537,0.464537,0,0.464537,0.464537,0.464537,0,0.464537,8.039022,0.464537,0,0,0,0.464537,0.005974,0.04196,8.3e-05,0.027137,0.547965,0.376881
"86",181000,-352.869696,1,0,0.456414,0,0.456414,0.456414,0,0.456414,10.534494,10.534494,0.456414,0.456414,0,0.456414,0,0.456414,0.456414,0.456414,0.456414,0.456414,0.456414,0.456414,0,0,0.456414,10.534494,0.456414,0,0,0,0.456414,0.009279,0.406971,0.016057,0.065813,0.285347,0.216533
"87",183000,-350.477078,1,0,0.371735,0,0.371735,0.371735,0,0.371735,0.371735,0.371735,0.371735,0,0.371735,0.371735,0,0.371735,0,0.371735,0.371735,0.371735,0,0.371735,0.371735,0,0,8.215691,0.371735,0,0,0,0.371735,0.011094,0.106905,0.027358,0.017482,0.499363,0.337798
"88",185000,-353.5324,1,0,0,0,0.51471,0.51471,0.51471,0.51471,0.51471,0.51471,0.51471,0,0,0.51471,0,0.51471,0,0.51471,9.441664,0,0.51471,0.51471,0.51471,0,0.51471,9.441664,0.51471,0,0,0,0.51471,0.007944,0.088505,0.004208,0.00699,0.444679,0.447673
"89",187000,-351.082161,1,0,0,0,0.544983,0.544983,0,0.544983,0.544983,0.544983,0.544983,0,0.544983,0.544983,0,5.081018,0,0.544983,5.081018,0,5.081018,0.544983,0.544983,0.544983,0.544983,5.081018,0.544983,0,0,0,0.544983,0.004277,0.079184,0.227238,0.227238,0.191378,0.270684
"90",189000,-351.739106,1,0,0,0,0.50901,0.50901,0,0,0,0,0,0.50901,0,0.50901,0,0,0.50901,0.50901,8.431654,0.50901,0.50901,0.50901,0.50901,0.50901,0.50901,8.431654,0.50901,0,0,0,0.50901,0.006201,0,5e-05,0.014135,0.574261,0.405353
"91",191000,-349.89327,1,0,0,0,0.654514,0.654514,0,0,0.654514,0.654514,0,0,0,6.295505,0.654514,0,0.654514,0.654514,6.295505,0,0.654514,0.654514,0.654514,0.654514,0.654514,6.295505,0.654514,0,0,0,0.654514,0.011069,0.020929,0.008019,0.026406,0.37399,0.559587
"92",193000,-349.884153,1,0,0,0,0.534942,0.534942,0.534942,0,0,0.534942,0,0,0,0,0,0,0.534942,0,10.933075,0,0,0.534942,0.534942,0.534942,0.534942,10.933075,0.534942,0,0,0,0.534942,0.007522,0.065179,0,2e-06,0.510855,0.416443
"93",195000,-350.471676,1,0,0,0,0.736998,0.736998,0,0,0,0.736998,0.736998,0.736998,0,0,0,0,0,0,13.579771,0,0,0.736998,0,0.736998,0.736998,13.579771,0.736998,0,0,0,0.736998,0,1,0,0,0,0
"94",197000,-353.916375,1,0,0.336774,0.336774,0.336774,0.336774,0,0,0,0,0.336774,0,0,0.336774,0.336774,0,7.913336,0,7.913336,0.336774,0.336774,0.336774,0.336774,0.336774,0,7.913336,0.336774,0,0,0,0.336774,0.002518,0.123333,0.000756,0.002275,0.598775,0.272342
"95",199000,-352.004729,1,0,0.395009,0.395009,0.395009,0.395009,0,0.395009,0.395009,0.395009,0.395009,0,0,0.395009,0.395009,0,0.395009,0,8.128999,0,0.395009,0.395009,0,0,0,8.128999,0.395009,0,0,0,0.395009,0,1,0,0,0,0
"96",201000,-351.374055,1,0,0.347129,0,0.347129,0.347129,0,0.347129,0,0,0.347129,0,0.347129,0.347129,0.347129,0,0,11.047614,0.347129,0,0.347129,0.347129,0.347129,0,0.347129,11.047614,0.347129,0,0,0,0.347129,0.010082,0.052172,0.019119,0.052171,0.579011,0.287446
"97",203000,-351.066599,1,0,0.530227,0,0.530227,0.530227,0.530227,0.530227,0,0,0.530227,0.530227,0.530227,0.530227,0,0.530227,0.530227,12.374763,0.530227,12.374763,0,0.530227,0.530227,0.530227,0.530227,12.374763,0.530227,0,0,0,0.530227,0.012273,0.031977,0.022148,0.30328,0.345691,0.284631
"98",205000,-351.630808,1,0,0.552976,0,0.552976,0.552976,0.552976,0.552976,0,0,0.552976,0.552976,0.552976,0.552976,0,0.552976,0.552976,0.552976,0,0.552976,12.821,0.552976,0,0.552976,0.552976,12.821,0.552976,0,0,0,0.552976,0.017625,0.065503,0.056716,0.382479,0.263271,0.214406
"99",207000,-354.072673,1,0,0.652766,0,0.652766,0.652766,0,0,0,0,0,0.652766,0.652766,0.652766,0,0,0.652766,8.481664,0.652766,0.652766,0,0.652766,0,0,0,8.481664,0.652766,0,0,0,0.652766,0.05552,0,0.002031,0.112654,0.376596,0.453199
"100",209000,-354.204045,1,0,0.42199,0,0.42199,0.42199,0.42199,0,0,0,0.42199,0.42199,0.42199,0.42199,0.42199,0.42199,0.42199,0,0.42199,0.42199,0.42199,0.42199,0.42199,0.42199,0,11.723138,0.42199,0,0,0,0.42199,0.011266,0.080693,0.04099,0.011265,0.545072,0.310714
"101",211000,-350.30627,1,0,0.589771,0,0.589771,0.589771,0,0,0,0,0,0,0.589771,0.589771,0.589771,0,0.589771,0.589771,0.589771,0.589771,0.589771,0.589771,0,0.589771,0.589771,11.894321,0.589771,0,0,0,0.589771,0.028068,0,0.038905,0.089244,0.493687,0.350095
"102",213000,-349.932662,1,0,0.527449,0,0.527449,0.527449,0.527449,0,0.527449,0.527449,9.809088,0,0.527449,0.527449,0,0,0.527449,0,0.527449,0.527449,0.527449,0.527449,0.527449,0.527449,0.527449,9.809088,0.527449,0,0,0,0.527449,0.015066,0.292957,0.012744,0.015065,0.290044,0.374125
"103",215000,-347.994088,1,0,0.479877,0,0.479877,0.479877,0.479877,0,0,0.479877,0.479877,0.479877,0.479877,0.479877,0,0,0.479877,0,0.479877,0.479877,0.479877,0.479877,0,0,0,11.155848,0.479877,0,0,0,0.479877,0.032611,0.305625,0.002118,0.032611,0.304434,0.322601
"104",217000,-351.105184,1,0,0.363959,0,0.363959,0.363959,0.363959,0,0,0.363959,10.172512,0.363959,0.363959,0.363959,0,0.363959,0.363959,0,0.363959,0.363959,0,0.363959,0.363959,0.363959,0.363959,10.172512,0.363959,0,0,0,0.363959,0.010412,0.317265,0.028153,0.00404,0.295251,0.344879
"105",219000,-351.199864,1,0,0.55211,0,0.55211,0.55211,0,0.55211,0.55211,0.55211,0.55211,0.55211,0.55211,0.55211,0.55211,0.55211,0,0,10.110894,0.55211,0,0.55211,0.55211,0.55211,0.55211,10.110894,0.55211,0,0,0,0.55211,0.016007,0.076377,0.038713,0.016508,0.425022,0.427373
"106",221000,-352.437834,1,0,0.462834,0,0.462834,0.462834,0.462834,0,0.462834,0.462834,0.462834,0.462834,0.462834,0.462834,0.462834,0,0.462834,0.462834,0.462834,0.462834,0.462834,0.462834,0.462834,0,0.462834,9.96007,0.462834,0,0,0,0.462834,0.014143,0.087965,0.016021,0.040148,0.462912,0.378811
"107",223000,-349.992195,1,0,0.398021,0,0.398021,0.398021,0.398021,0.398021,0,0,0.398021,0.398021,0.398021,0.398021,0.398021,0.398021,0.398021,0,0.398021,0.398021,0.398021,0.398021,0.398021,0.398021,0,10.787538,0.398021,0,0,0,0.398021,0.010769,0.072479,0.038929,0.010769,0.539762,0.327293
"108",225000,-354.879106,1,0,0.38011,0.38011,0.38011,0.38011,0.38011,0,0,0.38011,0,0.38011,0.38011,0.38011,0.38011,0.38011,0,0,0.38011,0.38011,0.38011,0.38011,0.38011,0.38011,0.38011,13.933371,0.38011,0,0,0,0.38011,0.010838,0.068604,0.045627,0.010838,0.566622,0.297471
"109",227000,-353.455824,1,0,0.523335,0,0.523335,0.523335,0.523335,0,0.523335,0.523335,0.523335,0.523335,0.523335,0.523335,0,0.523335,0.523335,0,0.523335,7.563258,0,0.523335,0.523335,0,0.523335,7.563258,0.523335,0,0,0,0.523335,0.013683,0.075985,0.025404,0.135578,0.354567,0.394783
"110",229000,-351.08118,1,0,0.334489,0,0.334489,0.334489,0.334489,0,0,0.334489,0.334489,0.334489,0.334489,0.334489,0,0,0.334489,0,9.7941,0,0,0.334489,0.334489,0,0.334489,9.7941,0.334489,0,0,0,0.334489,0.009144,0.133296,0.00029,0.000141,0.559861,0.29727
"111",231000,-352.984951,1,0,0,0.456803,0.456803,0.456803,0,0,0.456803,0,0.456803,0.456803,0,0.456803,0.456803,0,0.456803,0.456803,11.936888,0.456803,0,0.456803,0.456803,0.456803,0.456803,11.936888,0.456803,0,0,0,0.456803,0.007507,0.110686,0.002543,0.004823,0.531295,0.343147
"112",233000,-347.876086,1,0,0,0.48356,0.48356,0.48356,0.48356,0.48356,0.48356,0,0.48356,0.48356,0.48356,0,0.48356,0.48356,0.48356,0.48356,8.325213,0.48356,0.48356,0.48356,0.48356,0.48356,0,8.325213,0.48356,0,0,0,0.48356,0.013704,0.049788,0.03805,0.03805,0.440001,0.420407
"113",235000,-348.46402,1,0,0,0.647629,0.647629,0.647629,0.647629,0,0,0,0,0.647629,0.647629,0,0.647629,0.647629,0.647629,0,12.236887,0.647629,0.647629,0.647629,0.647629,0.647629,0.647629,12.236887,0.647629,0,0,0,0.647629,0.018356,0.0012,0.051822,0.047851,0.492113,0.388658
"114",237000,-347.592094,1,0,0,0.58673,0.58673,0.58673,0.58673,0,0,0.58673,0.58673,0.58673,0.58673,0,0,0.58673,0.58673,0.58673,11.413801,0,0,0.58673,0.58673,0.58673,0,11.413801,0.58673,0,0,0,0.58673,0.019267,0.09132,0.027247,0.004249,0.45329,0.404626
"115",239000,-346.38726,1,0,0,0.429267,0.429267,0.429267,0,0.429267,0.429267,0.429267,0,0,0.429267,0.429267,0.429267,0.429267,0.429267,0.429267,0.429267,0.429267,0,0.429267,0.429267,0.429267,0,9.726353,0.429267,0,0,0,0.429267,0.012523,0.039303,0.046412,0.015973,0.526535,0.359255
"116",241000,-354.897627,1,0,0,0,0.619114,0.619114,0.619114,0.619114,0.619114,0,0.619114,0,0,0.619114,0.619114,0.619114,0.619114,7.432819,0,0,0,0.619114,0.619114,0.619114,0,7.432819,0.619114,0,0,0,0.619114,0.009242,0.060522,0.057285,0.006419,0.426376,0.440155
"117",243000,-350.179567,1,0,0,0,0.538354,0.538354,0,0.538354,0.538354,0,0.538354,0,0.538354,0,0,0.538354,0,0,7.143084,0,0.538354,0.538354,0,0,0.538354,7.143084,0.538354,0,0,0,0.538354,0.00302,0.19853,0.111049,0.102495,0.41714,0.167766
"118",245000,-354.699528,1,0,0,0,0.586583,0.586583,0,0,0,0,0,0,0.586583,0,0.586583,0,7.439516,0,0.586583,0,0.586583,0.586583,0.586583,0.586583,0.586583,7.439516,0.586583,0,0,0,0.586583,0.007918,0,0.016075,0.008445,0.52947,0.438093
"119",247000,-352.844105,1,0,0.356694,0,0.356694,0.356694,0,0.356694,0.356694,0,0.356694,0.356694,0.356694,8.282075,0,0,0,8.282075,0.356694,8.282075,0.356694,0.356694,0,0.356694,0.356694,8.282075,0.356694,0,0,0,0.356694,0.00987,0.040054,0.061461,0.38263,0.287309,0.218676
"120",249000,-348.248829,1,0,0.505257,0,0.505257,0.505257,0,0.505257,0,7.61082,0,0.505257,0.505257,7.61082,0.505257,0,0,0.505257,0,0.505257,0,0.505257,0.505257,0.505257,0,7.61082,0.505257,0,0,0,0.505257,0.016283,0.142713,0.015322,0.015697,0.332336,0.477648
"121",251000,-346.330877,1,0,0.514772,0,0.514772,0.514772,0,0.514772,0.514772,0.514772,0,0.514772,0,7.915516,0,0,0,0.514772,0.514772,0.514772,7.915516,0.514772,0.514772,0,0,7.915516,0.514772,0,0,0,0.514772,0.006672,0.062237,0.118459,0.300021,0.286936,0.225675
"122",253000,-346.815774,1,0,0.432695,0,0.432695,0.432695,0.432695,0.432695,0,0,0,0.432695,0.432695,6.273725,0,0.432695,0.432695,0.432695,0.432695,0.432695,6.273725,0.432695,0,0.432695,0,6.273725,0.432695,0,0,0,0.432695,0.008155,0.010863,0.228404,0.479038,0.133945,0.139593
"123",255000,-345.284178,1,0,0.415419,0,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,0,8.636847,0.415419,0,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,0.415419,8.636847,0.415419,0,0,0,0.415419,0.01043,0.079666,0.013674,0.036547,0.460563,0.39912
"124",257000,-349.004146,1,0,0.459521,0,0.459521,0.459521,0.459521,0,0.459521,0.459521,0.459521,0.459521,0.459521,10.178961,0,0,0,10.178961,0.459521,0.459521,0.459521,0.459521,0,0.459521,0.459521,10.178961,0.459521,0,0,0,0.459521,0.020402,0.047115,0.006565,0.048169,0.443852,0.433896
"125",259000,-347.929389,1,0,0.444898,0,0.444898,0.444898,0.444898,0.444898,0,0,0.444898,0.444898,0.444898,9.64159,0,0.444898,0,9.64159,0.444898,0,0.444898,0.444898,0,0,0.444898,9.64159,0.444898,0,0,0,0.444898,0.023867,0.037169,0.038147,0.038026,0.44715,0.415641
"126",261000,-348.782643,1,0,0.303813,0,0.303813,0.303813,0,0,0.303813,0,0.303813,0,0.303813,8.476646,0,0.303813,0,8.476646,0.303813,0.303813,0,0.303813,0.303813,0,0,8.476646,0.303813,0,0,0,0.303813,0.018809,0.051617,0.050124,0.035796,0.483155,0.360499
"127",263000,-348.274154,1,0,0.656868,0,0.656868,0.656868,0,0,0,0,0.656868,0.656868,0.656868,8.473035,0,0,0.656868,8.473035,0.656868,8.473035,0,0.656868,0,0,0.656868,8.473035,0.656868,0,0,0,0.656868,0.022571,0.048009,0.048967,0.280294,0.294658,0.3055
"128",265000,-347.863488,1,0,0.385762,0,0.385762,0.385762,0,0.385762,0,0.385762,0,0.385762,0.385762,6.873453,0,0,0.385762,0,0,0.385762,6.873453,0.385762,0.385762,0.385762,0.385762,6.873453,0.385762,0,0,0,0.385762,0.004844,0.044028,0.153728,0.164331,0.382417,0.250652
"129",267000,-348.037919,1,0,0.327301,0,0.327301,0.327301,0,0,0,0.327301,0,0,0,9.460199,0.327301,0.327301,0,0.327301,0,0.327301,9.460199,0.327301,0.327301,0.327301,0.327301,9.460199,0.327301,0,0,0,0.327301,0.002318,0.036685,0.192402,0.340484,0.315676,0.112435
"130",269000,-349.171614,1,0,0.457215,0,0.457215,0.457215,0,0,0.457215,0.457215,0.457215,0,0.457215,10.112198,0,0.457215,0,0,10.112198,0,0.457215,0.457215,0.457215,0.457215,0,10.112198,0.457215,0,0,0,0.457215,0.01084,0.120604,0.019583,0.018379,0.487468,0.343127
"131",271000,-348.100072,1,0,0.537604,0,0.537604,0.537604,0.537604,0.537604,0,0,0.537604,0.537604,0,9.190387,0.537604,0.537604,0,0,9.190387,0,9.190387,0.537604,0.537604,0.537604,0,9.190387,0.537604,0,0,0,0.537604,0.007371,0.08015,0.064567,0.13346,0.404826,0.309626
"132",273000,-347.597314,1,0,0.574601,0,0.574601,0.574601,0.574601,0.574601,8.123698,0,0,0,0,8.123698,0,0,0,8.123698,8.123698,0,0.574601,0.574601,0.574601,0,0,8.123698,0.574601,0,0,0,0.574601,0.028293,0.002759,0.002375,0.033513,0.432462,0.500598
"133",275000,-348.244426,1,0,0.427904,0,0.427904,0.427904,0,0.427904,0,0,0,0.427904,0.427904,8.058425,0.427904,0.427904,0,0.427904,8.058425,8.058425,0.427904,0.427904,0.427904,0.427904,0,8.058425,0.427904,0,0,0,0.427904,0.007505,0.002373,0.079819,0.209613,0.431529,0.269161
"134",277000,-347.877031,1,0,0.564706,0,0.564706,0.564706,0.564706,0,0,0,0.564706,0.564706,0.564706,13.3558,0.564706,0.564706,0,13.3558,13.3558,0.564706,0.564706,0.564706,0.564706,0,0,13.3558,0.564706,0,0,0,0.564706,0.027363,0.034299,0.061731,0.05901,0.42409,0.393508
"135",279000,-347.71903,1,0,0.243503,0,0.243503,0.767614,0,0,0.243503,0.767614,0.767614,0.243503,0,7.60703,0.767614,0,0.767614,0,7.60703,0,7.60703,0.767614,0.767614,0,0,7.60703,0.767614,0,0,0,0.243503,0.005511,0.196412,0.03354,0.088077,0.431751,0.244709
"136",281000,-349.713302,1,0,0.440382,0,0.440382,0.440382,0,0.440382,0,0.440382,0.440382,0.440382,0,8.726776,0.440382,0,0.440382,0.440382,8.726776,0,0,0.440382,0.440382,0,0.440382,8.726776,0.440382,0,0,0,0.440382,0.009247,0.120939,0.008438,0.000937,0.495775,0.364664
"137",283000,-348.225518,1,0,0.404999,0,0.404999,0.404999,0.404999,0.404999,0.404999,0.404999,0.404999,0.404999,0.404999,13.804463,0,0.404999,0.404999,0.404999,13.804463,0,0.404999,0.404999,0.404999,0,0.404999,13.804463,0.404999,0,0,0,0.404999,0.013836,0.101578,0.026855,0.026855,0.498654,0.332221
"138",285000,-347.259761,1,0,0.624556,0,0.624556,0.624556,0,0.624556,0.624556,0,0.624556,0,0,8.085697,0.624556,0,0,0.624556,0,0,8.085697,0.624556,0.624556,0,0.624556,8.085697,0.624556,0,0,0,0.624556,0.009691,0.07788,0.145067,0.28363,0.252177,0.231554
"139",287000,-347.226256,1,0,0.517921,0,0.517921,0.517921,0,0,0.517921,0.517921,0.517921,0.517921,0,5.109148,0,0.517921,0,0.517921,0.517921,0,0.517921,0.517921,0.517921,0,0.517921,5.109148,0.517921,0,0,0,0.517921,0.011932,0.08066,0.02579,0.030693,0.337752,0.513173
"140",289000,-354.657447,1,0,0.423391,0,0.423391,0.423391,0.423391,0,0,0.423391,0,0.423391,0.423391,6.759288,0.423391,0.423391,6.759288,0,0.423391,0,0,0.423391,0.423391,0,0,6.759288,0.423391,0,0,0,0.423391,0.006949,0.041264,0.012084,0.000504,0.550839,0.388361
"141",291000,-349.070445,1,0,0.500827,0,0.500827,0.500827,0,0.500827,0.500827,0.500827,0,0.500827,0.500827,11.476055,0,0,0.500827,11.476055,11.476055,0,0.500827,0.500827,0.500827,0,0,11.476055,0.500827,0,0,0,0.500827,0.027426,0.032651,0.004311,0.036567,0.47927,0.419776
"142",293000,-347.06286,1,0,0.501819,0,0.501819,0.501819,7.010012,7.010012,0.501819,7.010012,0.501819,0,7.010012,7.010012,0,0.501819,0,0.501819,7.010012,0,0.501819,0.501819,0,0,0.501819,7.010012,0.501819,0,0,0,0.501819,0.01871,0.102841,0.033546,0.023828,0.32797,0.493106
"143",295000,-348.311716,1,0,0.407248,0,0.407248,0.407248,0,0.407248,0.407248,0,0,0,0.407248,6.808283,0,0,6.808283,6.808283,6.808283,6.808283,0,0.407248,0.407248,0,0.407248,6.808283,0.407248,0,0,0,0.407248,0.01227,0.001679,0.015458,0.165171,0.424494,0.380929
"144",297000,-348.744355,1,0,0.456127,0,0.456127,0.456127,0.456127,0.456127,0,0.456127,0,0,0,9.215104,0,0,0,0.456127,0.456127,0.456127,9.215104,0.456127,0.456127,0,0,9.215104,0.456127,0,0,0,0.456127,0.005437,0.043049,0.166643,0.306441,0.293401,0.185029
"145",299000,-349.154068,1,0,0.507459,0,0.507459,0.507459,0,0.507459,0.507459,0,0,0,0,8.13221,0,0,0.507459,0.507459,0.507459,0.507459,8.13221,0.507459,0.507459,0.507459,0,8.13221,0.507459,0,0,0,0.507459,0.006317,0.039536,0.134142,0.301449,0.301449,0.217108
"146",301000,-347.939307,1,0,0.489846,0,0.489846,0.489846,0,0,0,0.489846,0,0,0.489846,7.365501,0,0,0.489846,0.489846,0.489846,0.489846,7.365501,0.489846,0,0,0,7.365501,0.489846,0,0,0,0.489846,0.009443,0.074135,0.28303,0.467546,0.069584,0.096262
"147",303000,-347.514402,1,0,0.464399,0,0.464399,0.464399,0,0,0,0,0,0.464399,0,8.258894,0.464399,0,0,8.258894,0,0,8.258894,0.464399,0.464399,0,0,8.258894,0.464399,0,0,0,0.464399,0.010046,0,0.080273,0.451317,0.264075,0.194289
"148",305000,-349.845971,1,0,0.306708,0,0.306708,0.306708,0.306708,0,0,0,0.306708,0,0,7.958892,0,0,0.306708,0,7.958892,7.958892,0.306708,0.306708,0.306708,0,0,7.958892,0.306708,0,0,0,0.306708,0.002725,0.085686,0.022275,0.124204,0.546648,0.218462
"149",307000,-349.956674,1,0,0.40881,0,0.40881,0.40881,0.40881,0.40881,0,0,0,0,0.40881,7.39749,0,0.40881,7.39749,0.40881,7.39749,0,7.39749,0.40881,0.40881,0.40881,0,7.39749,0.40881,0,0,0,0.40881,0.007138,0.002334,0.052385,0.158872,0.455489,0.323783
"150",309000,-348.585694,1,0,0.566896,0,0.566896,0.566896,0,0.566896,0.566896,0,0.566896,0,0.566896,6.751442,0,0.566896,0.566896,0.566896,0,6.751442,6.751442,0.566896,0,0.566896,0.566896,6.751442,0.566896,0,0,0,0.566896,0.011664,0.151965,0.213278,0.276782,0.16112,0.185191
"151",311000,-349.709874,1,0,0.451574,0,0.451574,0.451574,0,0,0.451574,0.451574,0,0,0,9.564719,0,0,0.451574,9.564719,9.564719,0.451574,0,0.451574,0.451574,0.451574,0.451574,9.564719,0.451574,0,0,0,0.451574,0.018206,0.017884,0.0013,0.016287,0.507912,0.43841
"152",313000,-348.186552,1,0,0.51772,0,0.51772,0.51772,0,0.51772,0.51772,0.51772,0,0.51772,0,12.785002,0.51772,0.51772,0,0.51772,12.785002,0,0.51772,0.51772,0.51772,0.51772,0.51772,12.785002,0.51772,0,0,0,0.51772,0.013205,0.045538,0.034118,0.025388,0.507348,0.374402
"153",315000,-350.088584,1,0,0.410698,0,0.410698,0.410698,0.410698,0,0.410698,0.410698,0.410698,0,0.410698,8.793337,0.410698,0.410698,0.410698,0.410698,8.793337,0.410698,0.410698,0.410698,0.410698,0,0.410698,8.793337,0.410698,0,0,0,0.410698,0.011181,0.090313,0.039684,0.039055,0.46395,0.355818
"154",317000,-347.371622,1,0,0.468805,0,0.468805,0.468805,0.468805,0.468805,0.468805,0.468805,0.468805,0,0,9.48916,0,0.468805,0.468805,0,9.48916,0.468805,0.468805,0.468805,0.468805,0.468805,0.468805,9.48916,0.468805,0,0,0,0.468805,0.006146,0.110292,0.002864,0.004251,0.429057,0.44739
"155",319000,-349.679018,1,0,0.420436,0,0.420436,0.420436,0.420436,0.420436,0.420436,0.420436,0.420436,0.420436,0,10.572654,0.420436,0,0,0.420436,0,0.420436,0.420436,0.420436,0.420436,0.420436,0,10.572654,0.420436,0,0,0,0.420436,0.012443,0.089323,0.022207,0.049575,0.479285,0.347166
"156",321000,-348.342874,1,0,0.396464,0,0.396464,0.396464,0.396464,0,0.396464,0,0,0.396464,0.396464,7.761217,0.396464,0,0.396464,0.396464,7.761217,0.396464,0,0.396464,0.396464,0.396464,0.396464,7.761217,0.396464,0,0,0,0.396464,0.010631,0.000587,0.0109,0.0109,0.547957,0.419025
"157",323000,-348.791338,1,0,0.513716,0,0.513716,0.513716,0,0,0,0.513716,0,0,0.513716,10.008371,0.513716,0.513716,0,0.513716,10.008371,0,10.008371,0.513716,0.513716,0,0.513716,10.008371,0.513716,0,0,0,0.513716,0.007769,0.033601,0.173647,0.279755,0.317621,0.187607
"158",325000,-347.785423,1,0,0.365383,0,0.365383,0.365383,0,0,0,0,0,0,0.365383,8.72915,0.365383,0.365383,8.72915,0,8.72915,0,8.72915,0.365383,0.365383,0.365383,0.365383,8.72915,0.365383,0,0,0,0.365383,0.004884,0,0.066194,0.120036,0.560624,0.248262
"159",327000,-350.479474,1,0,0.539908,0,0.539908,0.539908,0,0,0,0,0,0.539908,0,9.277367,0,0,0,0,0,0,0,0.539908,0.539908,0,0,9.277367,0.539908,0,0,0,0.539908,0.005154,0,1e-06,0,0.676179,0.318666
"160",329000,-345.590541,1,0,0.364246,0,0.364246,0.364246,0,0,0,0,0,0.364246,0.364246,5.420669,0,5.420669,0,5.420669,0.364246,0.364246,5.420669,0.364246,0,0,0,5.420669,0.364246,0,0,0,0.364246,0.004708,0,0.415069,0.492726,0.027704,0.059793
"161",331000,-348.119726,1,0,0.395356,0,0.395356,0.395356,0,0.395356,0,0.395356,0,0,0,8.263699,0.395356,0,0,8.263699,0,0.395356,8.263699,0.395356,0.395356,0,0,8.263699,0.395356,0,0,0,0.395356,0.008618,0.019036,0.099241,0.453062,0.237993,0.18205
"162",333000,-346.492139,1,0,0.426464,0,0.426464,0.426464,0.426464,0,0,0,0.426464,0.426464,0,8.968151,0,0,0.426464,0,0.426464,0.426464,8.968151,0.426464,0.426464,0.426464,0,8.968151,0.426464,0,0,0,0.426464,0.004218,0.07463,0.08635,0.1792,0.431102,0.2245
"163",335000,-353.105423,1,0,0.38489,0,0.38489,0.38489,0,0.38489,0,0.38489,0.38489,0.38489,0,10.706842,0,0,0.38489,0,10.706842,0.38489,0,0.38489,0.38489,0.38489,0,10.706842,0.38489,0,0,0,0.38489,0.003228,0.177942,5.9e-05,0.000662,0.536778,0.281331
